molid,identifiere,MWC01,MWC02,MWC03,MWC04,MWC05,MWC06,MWC07,MWC08,MWC09,MWC10,TWC,SRW01,SRW02,SRW03,SRW04,SRW05,SRW06,SRW07,SRW08,SRW09,SRW10,MPC01,MPC02,MPC03,MPC04,MPC05,MPC06,MPC07,MPC08,MPC09,MPC10,piPC01,piPC02,piPC03,piPC04,piPC05,piPC06,piPC07,piPC08,piPC09,piPC10,TPC,piID,PCR,PCD,CID,BID
18,C8H10O,9.0,3.714,4.4660000000000002,5.2519999999999998,6.0279999999999996,6.8170000000000002,7.5979999999999999,8.3859999999999992,9.1699999999999999,9.9570000000000007,79.388999999999996,9.0,18.0,0.0,62.0,0.0,258.0,0.0,1158.0,0.0,5378.0,9.0,11.0,12.0,12.0,12.0,6.0,4.0,0.0,0.0,0.0,2.5649999999999999,3.02,3.4580000000000002,3.8530000000000002,4.2510000000000003,3.5960000000000001,3.4460000000000002,0.0,0.0,0.0,25.038,33.189,1.3260000000000001,8.1509999999999998,17.529,9.5329999999999995
19,C3H8O,3.0,2.3980000000000001,2.8330000000000002,3.2959999999999998,3.7610000000000001,4.234,4.71,5.1870000000000003,5.6660000000000004,6.1459999999999999,45.231999999999999,4.0,6.0,0.0,14.0,0.0,36.0,0.0,94.0,0.0,246.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3859999999999999,1.099,0.69299999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1779999999999999,7.1779999999999999,1.0,0.0,6.8710000000000004,4.7709999999999999
20,C10H18O,12.0,4.1740000000000004,5.056,6.0140000000000002,6.9290000000000003,7.8799999999999999,8.8049999999999997,9.7509999999999994,10.680999999999999,11.625,93.914000000000001,11.0,24.0,0.0,104.0,20.0,540.0,252.0,3016.0,2304.0,17524.0,12.0,20.0,26.0,33.0,38.0,26.0,4.0,0.0,0.0,0.0,2.5649999999999999,3.0449999999999999,3.2959999999999998,3.5259999999999998,3.6640000000000001,3.2959999999999998,1.609,0.0,0.0,0.0,32.000999999999998,32.000999999999998,1.0,0.0,21.869,11.598000000000001
21,C4H8O,4.0,2.8330000000000002,3.367,4.0069999999999997,4.5750000000000002,5.2199999999999998,5.7960000000000003,6.444,7.0220000000000002,7.6710000000000003,55.936,5.0,8.0,0.0,24.0,0.0,80.0,0.0,272.0,0.0,928.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.792,1.946,1.3859999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3170000000000002,10.124000000000001,1.087,0.80600000000000005,8.6969999999999992,5.75
22,C7H14O,7.0,3.367,3.9700000000000002,4.6539999999999999,5.2830000000000004,5.9740000000000002,6.6109999999999998,7.3029999999999999,7.9429999999999996,8.6359999999999992,68.741,8.0,14.0,0.0,42.0,0.0,140.0,0.0,490.0,0.0,1764.0,7.0,7.0,5.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,2.1970000000000001,2.3029999999999999,1.946,1.792,1.609,1.3859999999999999,0.0,0.0,0.0,0.0,18.045000000000002,19.233000000000001,1.0660000000000001,1.1879999999999999,14.666,8.4120000000000008
23,C6H12O,6.0,3.2189999999999999,3.8069999999999999,4.4889999999999999,5.1059999999999999,5.79,6.4180000000000001,7.101,7.734,8.4149999999999991,65.078999999999994,7.0,12.0,0.0,36.0,0.0,120.0,0.0,420.0,0.0,1512.0,6.0,6.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0790000000000002,2.1970000000000001,1.792,1.609,1.3859999999999999,0.0,0.0,0.0,0.0,0.0,14.986000000000001,16.064,1.0720000000000001,1.0780000000000001,12.67,7.484
24,C6H10O,6.0,3.2189999999999999,3.8500000000000001,4.5330000000000004,5.1870000000000003,5.8780000000000001,6.5380000000000003,7.2309999999999999,7.8920000000000003,8.5850000000000009,65.912999999999997,7.0,12.0,0.0,36.0,0.0,126.0,0.0,468.0,0.0,1782.0,6.0,6.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.1970000000000001,2.3980000000000001,2.5649999999999999,2.1970000000000001,1.609,0.0,0.0,0.0,0.0,0.0,14.763,17.966999999999999,1.2170000000000001,3.2040000000000002,12.664999999999999,7.5170000000000003
25,C8H16O,8.0,3.4969999999999999,4.1109999999999998,4.7960000000000003,5.4340000000000002,6.125,6.7720000000000002,7.4630000000000001,8.1150000000000002,8.8059999999999992,72.117999999999995,9.0,16.0,0.0,48.0,0.0,160.0,0.0,560.0,0.0,2016.0,8.0,8.0,6.0,5.0,4.0,3.0,2.0,0.0,0.0,0.0,2.3029999999999999,2.3980000000000001,2.0790000000000002,1.946,1.792,1.609,1.3859999999999999,0.0,0.0,0.0,21.225999999999999,22.513000000000002,1.0609999999999999,1.2869999999999999,16.664000000000001,9.359
26,C8H10O,9.0,3.6640000000000001,4.3940000000000001,5.1529999999999996,5.9050000000000002,6.673,7.431,8.2010000000000005,8.9589999999999996,9.7300000000000004,78.109999999999999,9.0,18.0,0.0,58.0,0.0,228.0,0.0,978.0,0.0,4358.0,9.0,10.0,11.0,12.0,12.0,6.0,4.0,2.0,0.0,0.0,2.5649999999999999,2.9700000000000002,3.3929999999999998,3.8199999999999998,4.2190000000000003,3.4980000000000002,3.27,2.7839999999999998,0.0,0.0,25.969000000000001,35.520000000000003,1.3680000000000001,9.5510000000000002,17.701000000000001,9.4920000000000009
27,C8H11N,9.0,3.6640000000000001,4.3940000000000001,5.1529999999999996,5.9050000000000002,6.673,7.431,8.2010000000000005,8.9589999999999996,9.7300000000000004,78.109999999999999,9.0,18.0,0.0,58.0,0.0,228.0,0.0,978.0,0.0,4358.0,9.0,10.0,11.0,12.0,12.0,6.0,4.0,2.0,0.0,0.0,2.5649999999999999,2.9700000000000002,3.3929999999999998,3.8199999999999998,4.2190000000000003,3.4980000000000002,3.27,2.7839999999999998,0.0,0.0,25.969000000000001,35.520000000000003,1.3680000000000001,9.5510000000000002,17.701000000000001,9.4920000000000009
28,C10H18O,11.0,3.9319999999999999,4.7270000000000003,5.5490000000000004,6.3650000000000002,7.1920000000000002,8.0120000000000005,8.8409999999999993,9.6609999999999996,10.49,86.769000000000005,11.0,22.0,0.0,78.0,0.0,340.0,0.0,1622.0,0.0,8072.0,11.0,14.0,17.0,18.0,17.0,10.0,7.0,4.0,1.0,0.0,2.5649999999999999,2.8330000000000002,3.0449999999999999,3.1349999999999998,3.0449999999999999,2.5649999999999999,2.1970000000000001,1.946,1.099,0.0,31.698,33.429000000000002,1.0549999999999999,1.7310000000000001,21.382999999999999,11.462999999999999
29,C10H18O,11.0,3.9319999999999999,4.7270000000000003,5.5490000000000004,6.3650000000000002,7.1920000000000002,8.0120000000000005,8.8409999999999993,9.6609999999999996,10.49,86.769000000000005,11.0,22.0,0.0,78.0,0.0,340.0,0.0,1622.0,0.0,8072.0,11.0,14.0,17.0,18.0,17.0,10.0,7.0,4.0,1.0,0.0,2.5649999999999999,2.8330000000000002,3.0449999999999999,3.1349999999999998,3.0449999999999999,2.5649999999999999,2.1970000000000001,1.946,1.099,0.0,31.698,33.429000000000002,1.0549999999999999,1.7310000000000001,21.382999999999999,11.462999999999999
30,C10H18O,11.0,3.9319999999999999,4.7270000000000003,5.5490000000000004,6.3650000000000002,7.1920000000000002,8.0120000000000005,8.8409999999999993,9.6609999999999996,10.49,86.769000000000005,11.0,22.0,0.0,78.0,0.0,340.0,0.0,1622.0,0.0,8072.0,11.0,14.0,17.0,18.0,17.0,10.0,7.0,4.0,1.0,0.0,2.5649999999999999,2.8330000000000002,3.0449999999999999,3.1349999999999998,3.0449999999999999,2.5649999999999999,2.1970000000000001,1.946,1.099,0.0,31.698,33.429000000000002,1.0549999999999999,1.7310000000000001,21.382999999999999,11.462999999999999
31,C10H18O,11.0,3.9319999999999999,4.7270000000000003,5.5490000000000004,6.3650000000000002,7.1920000000000002,8.0120000000000005,8.8409999999999993,9.6609999999999996,10.49,86.769000000000005,11.0,22.0,0.0,78.0,0.0,340.0,0.0,1622.0,0.0,8072.0,11.0,14.0,17.0,18.0,17.0,10.0,7.0,4.0,1.0,0.0,2.5649999999999999,2.8330000000000002,3.0449999999999999,3.1349999999999998,3.0449999999999999,2.5649999999999999,2.1970000000000001,1.946,1.099,0.0,31.698,33.429000000000002,1.0549999999999999,1.7310000000000001,21.382999999999999,11.462999999999999
32,C10H18O,11.0,4.0069999999999997,4.7960000000000003,5.6799999999999997,6.4909999999999997,7.375,8.1920000000000002,9.0739999999999998,9.8940000000000001,10.775,88.283000000000001,11.0,22.0,0.0,86.0,0.0,400.0,0.0,2014.0,0.0,10542.0,11.0,16.0,17.0,19.0,16.0,10.0,7.0,3.0,0.0,0.0,2.5649999999999999,2.944,3.0449999999999999,3.2189999999999999,2.944,2.5649999999999999,2.1970000000000001,1.946,0.0,0.0,30.901,32.424999999999997,1.0489999999999999,1.524,21.155999999999999,11.494999999999999
33,C10H18O,11.0,4.0069999999999997,4.7960000000000003,5.6799999999999997,6.4909999999999997,7.375,8.1920000000000002,9.0739999999999998,9.8940000000000001,10.775,88.283000000000001,11.0,22.0,0.0,86.0,0.0,400.0,0.0,2014.0,0.0,10542.0,11.0,16.0,17.0,19.0,16.0,10.0,7.0,3.0,0.0,0.0,2.5649999999999999,2.944,3.0449999999999999,3.2189999999999999,2.944,2.5649999999999999,2.1970000000000001,1.946,0.0,0.0,30.901,32.424999999999997,1.0489999999999999,1.524,21.155999999999999,11.494999999999999
34,C7H5Cl3O,11.0,3.9700000000000002,4.7789999999999999,5.6379999999999999,6.46,7.3230000000000004,8.1479999999999997,9.0109999999999992,9.8360000000000003,10.699999999999999,87.866,11.0,22.0,0.0,82.0,0.0,370.0,0.0,1842.0,0.0,9602.0,11.0,15.0,18.0,21.0,18.0,15.0,4.0,2.0,0.0,0.0,2.7080000000000002,3.3140000000000001,3.8119999999999998,4.2850000000000001,4.6109999999999998,4.5410000000000004,3.4460000000000002,2.7839999999999998,0.0,0.0,30.718,40.502000000000002,1.319,9.7840000000000007,21.239999999999998,11.487
35,C8H8O2,10.0,3.8500000000000001,4.6349999999999998,5.46,6.2629999999999999,7.0910000000000002,7.899,8.7270000000000003,9.5359999999999996,10.363,83.823999999999998,10.0,20.0,0.0,72.0,0.0,314.0,0.0,1496.0,0.0,7420.0,10.0,13.0,15.0,16.0,14.0,8.0,5.0,2.0,0.0,0.0,2.7080000000000002,3.2389999999999999,3.7069999999999999,4.141,4.4669999999999996,4.1230000000000002,3.992,3.169,0.0,0.0,28.437999999999999,39.545999999999999,1.391,11.106999999999999,19.385000000000002,10.513999999999999
36,C9H10O,10.0,3.8500000000000001,4.6349999999999998,5.46,6.2629999999999999,7.0910000000000002,7.899,8.7270000000000003,9.5359999999999996,10.363,83.823999999999998,10.0,20.0,0.0,72.0,0.0,314.0,0.0,1496.0,0.0,7420.0,10.0,13.0,15.0,16.0,14.0,8.0,5.0,2.0,0.0,0.0,2.7080000000000002,3.2389999999999999,3.7069999999999999,4.141,4.4669999999999996,4.1230000000000002,3.992,3.169,0.0,0.0,28.437999999999999,39.545999999999999,1.391,11.106999999999999,19.385000000000002,10.513999999999999
37,C10H12O,11.0,3.9700000000000002,4.7619999999999996,5.609,6.4219999999999997,7.2720000000000002,8.0879999999999992,8.9390000000000001,9.7560000000000002,10.606999999999999,87.424000000000007,11.0,22.0,0.0,82.0,0.0,364.0,0.0,1762.0,0.0,8902.0,11.0,15.0,17.0,19.0,18.0,15.0,5.0,2.0,0.0,0.0,2.7730000000000001,3.3500000000000001,3.8119999999999998,4.2750000000000004,4.6440000000000001,4.6269999999999998,3.992,3.169,0.0,0.0,30.751000000000001,41.642000000000003,1.3540000000000001,10.891,21.234000000000002,11.470000000000001
38,C7H16O,7.0,3.367,4.0069999999999997,4.6909999999999998,5.3609999999999998,6.0519999999999996,6.7300000000000004,7.4219999999999997,8.1029999999999998,8.7959999999999994,69.530000000000001,8.0,14.0,0.0,42.0,0.0,146.0,0.0,538.0,0.0,2044.0,7.0,7.0,6.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0790000000000002,2.0790000000000002,1.946,1.609,1.3859999999999999,0.69299999999999995,0.0,0.0,0.0,0.0,17.794,17.794,1.0,0.0,14.66,8.4369999999999994
39,C7H16O,7.0,3.367,4.0069999999999997,4.6909999999999998,5.3609999999999998,6.0519999999999996,6.7300000000000004,7.4219999999999997,8.1029999999999998,8.7959999999999994,69.530000000000001,8.0,14.0,0.0,42.0,0.0,146.0,0.0,538.0,0.0,2044.0,7.0,7.0,6.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0790000000000002,2.0790000000000002,1.946,1.609,1.3859999999999999,0.69299999999999995,0.0,0.0,0.0,0.0,17.794,17.794,1.0,0.0,14.66,8.4369999999999994
40,C13H18O2,15.0,4.2050000000000001,4.9489999999999998,5.7199999999999998,6.4820000000000002,7.2530000000000001,8.0190000000000001,8.7910000000000004,9.5589999999999993,10.331,95.308999999999997,15.0,30.0,0.0,102.0,0.0,408.0,0.0,1742.0,0.0,7660.0,15.0,18.0,19.0,18.0,19.0,14.0,14.0,14.0,12.0,10.0,2.996,3.3839999999999999,3.7069999999999999,3.9630000000000001,4.343,3.819,3.883,3.9620000000000002,4.0179999999999998,4.0949999999999998,46.546999999999997,60.817999999999998,1.3069999999999999,14.272,29.366,15.266999999999999
41,C10H12O2,12.0,4.0069999999999997,4.7619999999999996,5.5720000000000001,6.351,7.165,7.9530000000000003,8.7669999999999995,9.5600000000000005,10.372,88.510000000000005,12.0,24.0,0.0,84.0,0.0,348.0,0.0,1556.0,0.0,7244.0,12.0,15.0,16.0,18.0,20.0,16.0,14.0,8.0,0.0,0.0,2.8330000000000002,3.3140000000000001,3.6699999999999999,4.141,4.6109999999999998,4.4470000000000001,4.4859999999999998,4.202,0.0,0.0,33.898000000000003,43.704000000000001,1.2889999999999999,9.8059999999999992,23.413,12.377000000000001
42,C6H7SN,8.0,3.6110000000000002,4.3940000000000001,5.1980000000000004,5.9989999999999997,6.8079999999999998,7.6120000000000001,8.4220000000000006,9.2270000000000003,10.037000000000001,77.308999999999997,8.0,16.0,0.0,56.0,10.0,232.0,98.0,1032.0,684.0,4756.0,8.0,10.0,12.0,12.0,6.0,3.0,1.0,0.0,0.0,0.0,2.5259999999999998,3.008,3.5369999999999999,3.948,3.548,3.27,2.4089999999999998,0.0,0.0,0.0,21.75,30.245999999999999,1.391,8.4960000000000004,15.465,8.6379999999999999
43,C8H16O,8.0,3.5550000000000002,4.234,4.9770000000000003,5.6799999999999997,6.4279999999999999,7.1360000000000001,7.8860000000000001,8.5950000000000006,9.3450000000000006,74.835999999999999,9.0,16.0,0.0,52.0,0.0,196.0,0.0,780.0,0.0,3196.0,8.0,9.0,8.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,2.3029999999999999,2.4849999999999999,2.3980000000000001,2.1970000000000001,1.792,0.69299999999999995,0.0,0.0,0.0,0.0,19.946000000000002,20.867999999999999,1.046,0.92200000000000004,16.486000000000001,9.4290000000000003
44,C8H16O,8.0,3.5550000000000002,4.234,4.9770000000000003,5.6799999999999997,6.4279999999999999,7.1360000000000001,7.8860000000000001,8.5950000000000006,9.3450000000000006,74.835999999999999,9.0,16.0,0.0,52.0,0.0,196.0,0.0,780.0,0.0,3196.0,8.0,9.0,8.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,2.3029999999999999,2.4849999999999999,2.3980000000000001,2.1970000000000001,1.792,0.69299999999999995,0.0,0.0,0.0,0.0,19.946000000000002,20.867999999999999,1.046,0.92200000000000004,16.486000000000001,9.4290000000000003
45,C8H8O,9.0,3.714,4.4660000000000002,5.2519999999999998,6.0279999999999996,6.8170000000000002,7.5979999999999999,8.3859999999999992,9.1699999999999999,9.9570000000000007,79.388999999999996,9.0,18.0,0.0,62.0,0.0,258.0,0.0,1158.0,0.0,5378.0,9.0,11.0,12.0,12.0,12.0,6.0,4.0,0.0,0.0,0.0,2.6389999999999998,3.1139999999999999,3.548,3.944,4.343,3.8410000000000002,3.8410000000000002,0.0,0.0,0.0,25.038,34.268999999999998,1.369,9.2319999999999993,17.529,9.5329999999999995
46,C11H12O3,14.0,4.1109999999999998,4.8440000000000003,5.609,6.3650000000000002,7.1360000000000001,7.9009999999999998,8.6750000000000007,9.4440000000000008,10.218999999999999,92.304000000000002,14.0,28.0,0.0,92.0,0.0,358.0,0.0,1500.0,0.0,6528.0,14.0,16.0,17.0,18.0,20.0,14.0,13.0,12.0,10.0,6.0,2.996,3.3500000000000001,3.657,4.0,4.4420000000000002,3.9620000000000002,4.0259999999999998,4.1559999999999997,4.2830000000000004,3.6840000000000002,43.384999999999998,59.597999999999999,1.3740000000000001,16.213999999999999,27.529,14.292999999999999
47,C8H12O2,9.0,3.6640000000000001,4.3689999999999998,5.1059999999999999,5.8440000000000003,6.5890000000000004,7.335,8.0839999999999996,8.8320000000000007,9.5820000000000007,78.405000000000001,10.0,18.0,0.0,58.0,0.0,222.0,0.0,914.0,0.0,3908.0,9.0,10.0,10.0,7.0,5.0,3.0,1.0,0.0,0.0,0.0,2.5649999999999999,2.8330000000000002,2.996,2.7080000000000002,2.4849999999999999,2.1970000000000001,1.609,0.0,0.0,0.0,23.048999999999999,27.393999999999998,1.1879999999999999,4.3440000000000003,18.481000000000002,10.387
48,C7H14O2,8.0,3.4969999999999999,4.1109999999999998,4.7960000000000003,5.4340000000000002,6.125,6.7720000000000002,7.4630000000000001,8.1150000000000002,8.8059999999999992,72.117999999999995,9.0,16.0,0.0,48.0,0.0,160.0,0.0,560.0,0.0,2016.0,8.0,8.0,6.0,5.0,4.0,3.0,2.0,0.0,0.0,0.0,2.3029999999999999,2.3980000000000001,2.0790000000000002,1.946,1.792,1.609,1.3859999999999999,0.0,0.0,0.0,21.225999999999999,22.513000000000002,1.0609999999999999,1.2869999999999999,16.664000000000001,9.359
49,C7H8O,8.0,3.5550000000000002,4.29,5.0430000000000001,5.7960000000000003,6.5549999999999997,7.3109999999999999,8.0719999999999992,8.8279999999999994,9.5890000000000004,75.040999999999997,8.0,16.0,0.0,52.0,0.0,208.0,0.0,900.0,0.0,4016.0,8.0,9.0,10.0,10.0,10.0,4.0,2.0,0.0,0.0,0.0,2.4849999999999999,2.9180000000000001,3.359,3.7519999999999998,4.1500000000000004,3.27,2.7839999999999998,0.0,0.0,0.0,22.402000000000001,30.718,1.371,8.3170000000000002,15.693,8.577
50,C10H12O3,13.0,4.0780000000000003,4.8280000000000003,5.6239999999999997,6.4020000000000001,7.2009999999999996,7.9900000000000002,8.7899999999999991,9.5839999999999996,10.385999999999999,90.882999999999996,13.0,26.0,0.0,90.0,0.0,368.0,0.0,1618.0,0.0,7406.0,13.0,16.0,17.0,18.0,22.0,18.0,14.0,12.0,8.0,0.0,2.8900000000000001,3.3500000000000001,3.6949999999999998,4.0919999999999996,4.6109999999999998,4.4470000000000001,4.3209999999999997,4.298,4.202,0.0,37.856999999999999,48.905999999999999,1.292,11.048999999999999,25.417000000000002,13.334
51,C7H6O,8.0,3.5550000000000002,4.29,5.0430000000000001,5.7960000000000003,6.5549999999999997,7.3109999999999999,8.0719999999999992,8.8279999999999994,9.5890000000000004,75.040999999999997,8.0,16.0,0.0,52.0,0.0,208.0,0.0,900.0,0.0,4016.0,8.0,9.0,10.0,10.0,10.0,4.0,2.0,0.0,0.0,0.0,2.5649999999999999,2.9700000000000002,3.4580000000000002,3.8530000000000002,4.2510000000000003,3.5960000000000001,3.4460000000000002,0.0,0.0,0.0,22.402000000000001,32.139000000000003,1.4350000000000001,9.7370000000000001,15.693,8.577
52,C9H10O2,11.0,3.8919999999999999,4.6150000000000002,5.3890000000000002,6.1379999999999999,6.915,7.6740000000000004,8.4499999999999993,9.2140000000000004,9.9900000000000002,84.277000000000001,11.0,22.0,0.0,74.0,0.0,292.0,0.0,1234.0,0.0,5402.0,11.0,13.0,13.0,14.0,16.0,10.0,8.0,6.0,4.0,0.0,2.7730000000000001,3.1989999999999998,3.4889999999999999,3.8839999999999999,4.343,3.8410000000000002,3.8410000000000002,3.8410000000000002,3.8410000000000002,0.0,32.454999999999998,44.049999999999997,1.357,11.596,21.538,11.388999999999999
53,C10H12O,11.0,3.8919999999999999,4.6150000000000002,5.3890000000000002,6.1379999999999999,6.915,7.6740000000000004,8.4499999999999993,9.2140000000000004,9.9900000000000002,84.277000000000001,11.0,22.0,0.0,74.0,0.0,292.0,0.0,1234.0,0.0,5402.0,11.0,13.0,13.0,14.0,16.0,10.0,8.0,6.0,4.0,0.0,2.7730000000000001,3.1989999999999998,3.4889999999999999,3.8839999999999999,4.343,3.8410000000000002,3.8410000000000002,3.8410000000000002,3.8410000000000002,0.0,32.454999999999998,44.049999999999997,1.357,11.596,21.538,11.388999999999999
54,C13H18O,14.0,4.2050000000000001,4.9770000000000003,5.8259999999999996,6.6289999999999996,7.484,8.298,9.1549999999999994,9.9749999999999996,10.833,95.382000000000005,14.0,28.0,0.0,104.0,0.0,460.0,0.0,2200.0,0.0,10968.0,14.0,19.0,20.0,21.0,24.0,24.0,20.0,12.0,8.0,0.0,2.944,3.4180000000000001,3.8119999999999998,4.218,4.71,4.742,4.7220000000000004,4.2510000000000003,4.2750000000000004,0.0,40.084000000000003,51.091999999999999,1.2749999999999999,11.007999999999999,27.190999999999999,14.331
55,C4H8O,4.0,2.7080000000000002,3.2189999999999999,3.7610000000000001,4.29,4.8440000000000003,5.3799999999999999,5.9379999999999997,6.4749999999999996,7.0339999999999998,52.649999999999999,5.0,8.0,0.0,20.0,0.0,56.0,0.0,164.0,0.0,488.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.792,1.609,1.3859999999999999,1.099,0.0,0.0,0.0,0.0,0.0,0.0,9.7870000000000008,10.885999999999999,1.1120000000000001,1.099,8.8499999999999996,5.6139999999999999
56,C4H10O,4.0,2.7080000000000002,3.2189999999999999,3.7610000000000001,4.29,4.8440000000000003,5.3799999999999999,5.9379999999999997,6.4749999999999996,7.0339999999999998,52.649999999999999,5.0,8.0,0.0,20.0,0.0,56.0,0.0,164.0,0.0,488.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609,1.3859999999999999,1.099,0.69299999999999995,0.0,0.0,0.0,0.0,0.0,0.0,9.7870000000000008,9.7870000000000008,1.0,0.0,8.8499999999999996,5.6139999999999999
57,C6H12O2,7.0,3.367,3.9700000000000002,4.6539999999999999,5.2830000000000004,5.9740000000000002,6.6109999999999998,7.3029999999999999,7.9429999999999996,8.6359999999999992,68.741,8.0,14.0,0.0,42.0,0.0,140.0,0.0,490.0,0.0,1764.0,7.0,7.0,5.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,2.1970000000000001,2.3029999999999999,1.946,1.792,1.609,1.3859999999999999,0.0,0.0,0.0,0.0,18.045000000000002,19.233000000000001,1.0660000000000001,1.1879999999999999,14.666,8.4120000000000008
58,C4H8O2,5.0,3.0449999999999999,3.6110000000000002,4.29,4.875,5.5650000000000004,6.1550000000000002,6.8470000000000004,7.4390000000000001,8.1319999999999997,60.957999999999998,6.0,10.0,0.0,30.0,0.0,100.0,0.0,350.0,0.0,1250.0,5.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.946,2.0790000000000002,1.609,1.3859999999999999,0.0,0.0,0.0,0.0,0.0,0.0,12.068,13.021000000000001,1.079,0.95299999999999996,10.679,6.5890000000000004
59,C10H12O,11.0,3.8919999999999999,4.6539999999999999,5.4420000000000002,6.2290000000000001,7.0259999999999998,7.819,8.6180000000000003,9.4139999999999997,10.212999999999999,85.305000000000007,11.0,22.0,0.0,74.0,0.0,304.0,0.0,1362.0,0.0,6362.0,11.0,13.0,15.0,16.0,16.0,10.0,8.0,4.0,2.0,0.0,2.7730000000000001,3.1989999999999998,3.657,4.0540000000000003,4.4359999999999999,4.0570000000000004,4.1500000000000004,3.27,2.7839999999999998,0.0,31.866,43.380000000000003,1.361,11.513999999999999,21.527000000000001,11.420999999999999
60,C6H12O2,7.0,3.367,3.9700000000000002,4.6539999999999999,5.2830000000000004,5.9740000000000002,6.6109999999999998,7.3029999999999999,7.9429999999999996,8.6359999999999992,68.741,8.0,14.0,0.0,42.0,0.0,140.0,0.0,490.0,0.0,1764.0,7.0,7.0,5.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,2.1970000000000001,2.3029999999999999,1.946,1.792,1.609,1.3859999999999999,0.0,0.0,0.0,0.0,18.045000000000002,19.233000000000001,1.0660000000000001,1.1879999999999999,14.666,8.4120000000000008
61,C6H12O,6.0,3.1349999999999998,3.714,4.3170000000000002,4.9199999999999999,5.5330000000000004,6.1420000000000003,6.758,7.3680000000000003,7.9850000000000003,62.874000000000002,7.0,12.0,0.0,32.0,0.0,96.0,0.0,304.0,0.0,992.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0790000000000002,1.946,1.792,1.609,1.3859999999999999,1.099,0.0,0.0,0.0,0.0,15.525,16.911000000000001,1.089,1.3859999999999999,12.834,7.4349999999999996
62,C8H16O2,9.0,3.6110000000000002,4.234,4.9199999999999999,5.5650000000000004,6.2560000000000002,6.9089999999999998,7.601,8.2579999999999991,8.9510000000000005,75.305000000000007,10.0,18.0,0.0,54.0,0.0,180.0,0.0,630.0,0.0,2268.0,9.0,9.0,7.0,6.0,5.0,4.0,3.0,2.0,0.0,0.0,2.3980000000000001,2.4849999999999999,2.1970000000000001,2.0790000000000002,1.946,1.792,1.609,1.3859999999999999,0.0,0.0,24.516999999999999,25.893000000000001,1.056,1.3759999999999999,18.663,10.32
63,C6H12O,6.0,3.1349999999999998,3.714,4.3170000000000002,4.9199999999999999,5.5330000000000004,6.1420000000000003,6.758,7.3680000000000003,7.9850000000000003,62.874000000000002,7.0,12.0,0.0,32.0,0.0,96.0,0.0,304.0,0.0,992.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0790000000000002,2.0790000000000002,2.0790000000000002,1.946,1.609,1.099,0.0,0.0,0.0,0.0,15.525,17.891999999999999,1.1519999999999999,2.367,12.834,7.4349999999999996
64,C10H18O2,11.0,3.8069999999999999,4.4660000000000002,5.165,5.8440000000000003,6.5529999999999999,7.2389999999999999,7.9530000000000003,8.6430000000000007,9.359,82.027000000000001,12.0,22.0,0.0,66.0,0.0,226.0,0.0,826.0,0.0,3132.0,11.0,11.0,10.0,9.0,7.0,6.0,5.0,4.0,2.0,1.0,2.6389999999999998,2.7730000000000001,2.7730000000000001,2.7080000000000002,2.4849999999999999,2.5649999999999999,2.4849999999999999,2.3980000000000001,1.609,1.099,30.888999999999999,35.533000000000001,1.1499999999999999,4.6440000000000001,22.652000000000001,12.278
65,C15H26O2,16.0,4.2629999999999999,4.9770000000000003,5.7400000000000002,6.4720000000000004,7.2380000000000004,7.976,8.7430000000000003,9.484,10.250999999999999,98.144000000000005,17.0,32.0,0.0,108.0,0.0,416.0,0.0,1692.0,0.0,7082.0,16.0,19.0,18.0,15.0,13.0,14.0,11.0,9.0,7.0,7.0,2.996,3.3319999999999999,3.4009999999999998,3.2189999999999999,3.0449999999999999,3.1779999999999999,2.944,2.8330000000000002,2.7730000000000001,3.0449999999999999,45.729999999999997,52.795999999999999,1.155,7.0659999999999998,32.131999999999998,17.221
