molID,identifier,"('THREEDMORSE', 'Mor04v')","('TOPOLOGICAL', 'MAXDN')","('THREEDMORSE', 'Mor32m')","('ATOMCENTRED_FRAGMENTS', 'O-057')","('GEOMETRICAL', 'AROM')","('THREEDMORSE', 'Mor25m')","('EIGENVALUE_INDICES', 'SEige')","('ATOMCENTRED_FRAGMENTS', 'C-027')","('GEOMETRICAL', 'DISPm')","('THREEDMORSE', 'Mor08v')","('GETAWAY', 'R1e+')","('THREEDMORSE', 'Mor25e')","('GETAWAY', 'HATS6m')","('EDGE_ADJACENCY_INDICES', 'EEig11r')","('BURDEN_EIGENVALUES_DESCRIPTORS', 'BELm8')","('GEOMETRICAL', 'DISPe')","('WHIM', 'P1s')","('ATOMCENTRED_FRAGMENTS', 'C-040')","('CONSTITUTIONAL', 'nBnz')","('TWOD_AUTOCORRELATIONS', 'GATS1m')","('TOPOLOGICAL_CHARGE_INDICES', 'JGT')","('FUNCTIONAL_GROUP_COUNTS', 'nArOH')","('EDGE_ADJACENCY_INDICES', 'EEig12x')","('ATOMCENTRED_FRAGMENTS', 'N-075')","('FUNCTIONAL_GROUP_COUNTS', 'nRCOOH')","('FUNCTIONAL_GROUP_COUNTS', 'nCp')","('GETAWAY', 'R2p')","('TOPOLOGICAL', 'Jhetm')","('WHIM', 'G1m')","('GEOMETRICAL', 'SPAM')","('CONSTITUTIONAL', 'nDB')","('GETAWAY', 'R2m+')"
850,none,-0.16500000000000001,3.012,-0.042999999999999997,1.0,0.0,-0.125,0.73999999999999999,0.0,11.880000000000001,0.025000000000000001,0.309,-0.021000000000000001,0.002,0.0,0.0,0.55600000000000005,0.753,1.0,0.0,0.875,0.53400000000000003,0.0,0.0,0.0,1.0,1.0,0.41999999999999998,3.8399999999999999,0.21299999999999999,0.52900000000000003,2.0,0.185
851,none,-0.20200000000000001,1.579,-0.33400000000000002,1.0,0.99299999999999999,0.34799999999999998,0.73999999999999999,0.0,5.8410000000000002,-0.33500000000000002,0.39000000000000001,0.35599999999999998,0.14899999999999999,-1.0,0.11899999999999999,0.21199999999999999,0.69399999999999995,0.0,1.0,0.83299999999999996,0.48299999999999998,1.0,0.0,0.0,0.0,1.0,0.48899999999999999,3.286,0.185,0.45800000000000002,0.0,0.064000000000000001
852,none,-0.32100000000000001,1.3740000000000001,-0.24299999999999999,1.0,0.98599999999999999,0.34000000000000002,0.247,0.0,5.6790000000000003,-0.21099999999999999,0.56699999999999995,0.57499999999999996,0.043999999999999997,0.0,0.0,0.27800000000000002,0.86899999999999999,0.0,1.0,0.5,0.47499999999999998,1.0,0.0,0.0,0.0,0.0,0.53200000000000003,3.081,0.19700000000000001,0.50800000000000001,1.0,0.075999999999999998
853,none,-0.249,1.9390000000000001,-0.51500000000000001,0.0,0.995,0.65900000000000003,0.73999999999999999,0.0,2.1829999999999998,-0.69199999999999995,0.124,1.1739999999999999,0.057000000000000002,0.114,0.81899999999999995,0.20100000000000001,0.89200000000000002,1.0,2.0,0.89500000000000002,0.374,0.0,0.5,0.0,0.0,0.0,0.84799999999999998,2.1419999999999999,0.16700000000000001,0.46800000000000003,1.0,0.042999999999999997
854,none,0.72499999999999998,2.3410000000000002,0.20999999999999999,0.0,0.0,-0.067000000000000004,0.73999999999999999,0.0,8.8160000000000007,-0.80000000000000004,0.13500000000000001,0.82199999999999995,0.058999999999999997,-0.098000000000000004,0.97299999999999998,0.35299999999999998,0.79400000000000004,1.0,0.0,0.76900000000000002,0.65000000000000002,0.0,-0.25800000000000001,0.0,0.0,4.0,0.79100000000000004,2.758,0.183,0.36199999999999999,1.0,0.050000000000000003
855,none,-0.16300000000000001,1.8520000000000001,-0.27200000000000002,0.0,0.99399999999999999,0.28199999999999997,0.49299999999999999,0.0,5.4100000000000001,-0.42099999999999999,0.13700000000000001,0.93500000000000005,0.092999999999999999,-0.44400000000000001,0.28199999999999997,0.031,0.77600000000000002,1.0,1.0,0.81799999999999995,0.50900000000000001,0.0,-0.5,0.0,0.0,3.0,0.69699999999999995,3.081,0.17399999999999999,0.42199999999999999,1.0,0.043999999999999997
856,none,0.42599999999999999,2.0030000000000001,-0.26400000000000001,0.0,0.98199999999999998,0.247,0.98599999999999999,0.0,10.705,-0.47899999999999998,0.14199999999999999,0.69099999999999995,0.12,0.0,0.60199999999999998,0.25700000000000001,0.80100000000000005,1.0,1.0,0.93799999999999994,0.53100000000000003,0.0,-0.154,0.0,0.0,2.0,0.64600000000000002,3.327,0.16900000000000001,0.42999999999999999,2.0,0.050999999999999997
857,none,-0.23100000000000001,1.139,-0.123,0.0,0.98299999999999998,0.16600000000000001,0.247,0.0,12.305,-0.377,0.17100000000000001,0.56899999999999995,0.048000000000000001,0.0,0.0,0.34000000000000002,0.89100000000000001,0.0,1.0,0.5,0.441,0.0,0.0,0.0,0.0,1.0,0.69699999999999995,2.9209999999999998,0.188,0.48299999999999998,1.0,0.049000000000000002
858,none,0.094,1.1579999999999999,0.014,0.0,0.0,-0.029999999999999999,0.247,0.0,6.5149999999999997,-0.085999999999999993,0.22600000000000001,0.59499999999999997,0.012999999999999999,0.0,0.0,0.221,0.90100000000000002,0.0,0.0,0.58299999999999996,0.438,0.0,0.0,0.0,0.0,3.0,0.52900000000000003,2.903,0.185,0.436,0.0,0.042999999999999997
859,none,-0.185,1.268,0.025999999999999999,0.0,0.0,-0.16700000000000001,0.247,0.0,9.6029999999999998,-0.16500000000000001,0.125,0.36399999999999999,0.071999999999999995,-0.93100000000000005,0.42899999999999999,0.19500000000000001,0.67800000000000005,0.0,0.0,0.5,0.46100000000000002,0.0,0.0,0.0,0.0,2.0,0.72799999999999998,2.5470000000000002,0.17399999999999999,0.441,2.0,0.068000000000000005
860,none,0.751,1.6020000000000001,0.098000000000000004,0.0,0.0,-0.16200000000000001,0.49299999999999999,0.0,10.805999999999999,-0.63,0.157,0.82799999999999996,0.052999999999999999,-0.56999999999999995,0.59699999999999998,0.32700000000000001,0.61499999999999999,1.0,0.0,0.76000000000000001,0.49299999999999999,0.0,-0.73599999999999999,0.0,0.0,2.0,0.85999999999999999,2.198,0.19400000000000001,0.375,1.0,0.121
861,none,0.28899999999999998,1.8420000000000001,-0.034000000000000002,0.0,0.0,-0.189,0.49299999999999999,0.0,8.4700000000000006,-0.014,0.107,0.20899999999999999,0.079000000000000001,-0.193,0.52300000000000002,0.34499999999999997,0.84499999999999997,1.0,0.0,0.75800000000000001,0.67200000000000004,0.0,-0.47399999999999998,0.0,0.0,3.0,0.75700000000000001,2.1389999999999998,0.184,0.41899999999999998,2.0,0.065000000000000002
862,none,-0.16400000000000001,1.1910000000000001,0.11799999999999999,0.0,0.0,0.002,0.247,0.0,13.766999999999999,0.14999999999999999,0.188,0.41699999999999998,0.045999999999999999,0.0,0.26100000000000001,0.36899999999999999,0.94199999999999995,0.0,0.0,0.55600000000000005,0.159,0.0,0.0,0.0,0.0,1.0,0.65100000000000002,3.133,0.17899999999999999,0.49199999999999999,3.0,0.074999999999999997
863,none,0.65600000000000003,1.1899999999999999,0.045999999999999999,0.0,0.0,-0.153,0.247,0.0,1.9330000000000001,-0.93899999999999995,0.11,0.82599999999999996,0.035000000000000003,-0.308,0.92600000000000005,0.049000000000000002,0.56999999999999995,0.0,0.0,0.93300000000000005,0.67600000000000005,0.0,-0.59399999999999997,0.0,0.0,4.0,0.76100000000000001,2.5049999999999999,0.184,0.34100000000000003,1.0,0.029000000000000001
864,none,0.19600000000000001,1.645,0.156,0.0,0.0,-0.035000000000000003,0.49299999999999999,0.0,10.712,-0.63,0.18099999999999999,0.747,0.048000000000000001,-1.0,0.35599999999999998,0.378,0.72199999999999998,1.0,0.0,0.76400000000000001,0.39800000000000002,0.0,-1.0,0.0,0.0,0.0,0.91000000000000003,2.1579999999999999,0.223,0.38,1.0,0.112
865,none,0.075999999999999998,0.74099999999999999,0.023,0.0,0.0,-0.017000000000000001,0.070999999999999994,0.0,10.493,0.128,0.21199999999999999,0.44800000000000001,0.0040000000000000001,0.0,0.0,0.059999999999999998,0.77100000000000002,0.0,0.0,0.59999999999999998,0.47199999999999998,0.0,0.0,0.0,0.0,2.0,0.60499999999999998,2.8900000000000001,0.193,0.46200000000000002,0.0,0.14799999999999999
866,none,-0.246,0.89800000000000002,-0.314,0.0,0.99299999999999999,0.38900000000000001,0.49299999999999999,0.0,1.583,-0.14599999999999999,0.17499999999999999,0.48499999999999999,0.039,0.0,0.0,0.20999999999999999,0.56299999999999994,0.0,1.0,1.125,0.374,0.0,0.0,0.0,0.0,0.0,0.45400000000000001,3.3530000000000002,1.0,0.44500000000000001,0.0,0.025000000000000001
867,none,0.22500000000000001,1.6819999999999999,-0.058999999999999997,0.0,0.0,-0.112,0.49299999999999999,0.0,12.76,-0.35899999999999999,0.21199999999999999,0.52800000000000002,0.069000000000000006,-0.998,0.33900000000000002,0.38800000000000001,0.78900000000000003,1.0,0.0,0.83299999999999996,0.49299999999999999,0.0,0.0,0.0,0.0,2.0,0.70499999999999996,2.427,0.17399999999999999,0.45100000000000001,1.0,0.11600000000000001
868,none,-0.25800000000000001,1.5629999999999999,0.092999999999999999,0.0,0.0,-0.155,0.45500000000000002,0.0,10.381,-0.17899999999999999,0.16200000000000001,0.098000000000000004,0.0070000000000000001,0.0,0.0,0.21299999999999999,0.754,1.0,0.0,1.0740000000000001,0.38500000000000001,0.0,0.0,0.0,0.0,1.0,0.76300000000000001,3.3399999999999999,0.20399999999999999,0.48599999999999999,2.0,0.13100000000000001
869,none,-0.193,1.5940000000000001,-0.065000000000000002,0.0,0.0,0.029000000000000001,0.63500000000000001,0.0,0.99099999999999999,0.159,0.33300000000000002,0.24399999999999999,0.014,0.0,0.0,0.14999999999999999,0.70799999999999996,0.0,0.0,1.3120000000000001,0.52600000000000002,0.0,0.0,0.0,0.0,0.0,1.0569999999999999,3.5859999999999999,0.20000000000000001,0.46100000000000002,0.0,0.28999999999999998
870,none,0.073999999999999996,0.56699999999999995,0.014,0.0,0.0,-0.19600000000000001,0.14199999999999999,0.0,10.189,0.38700000000000001,0.13600000000000001,0.52400000000000002,0.034000000000000002,0.0,0.0,0.070999999999999994,0.77700000000000002,0.0,0.0,0.66700000000000004,0.56999999999999995,0.0,0.0,0.0,0.0,4.0,0.88200000000000001,5.7460000000000004,0.183,0.433,0.0,0.13600000000000001
871,none,-0.29999999999999999,0.12,-0.091999999999999998,0.0,0.0,-0.14599999999999999,0.14199999999999999,0.0,0.002,0.28199999999999997,0.13800000000000001,0.39600000000000002,0.0,0.0,0.0,0.0,0.49099999999999999,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.264,3.431,1.0,0.434,0.0,0.14499999999999999
872,none,0.23000000000000001,0.44400000000000001,0.031,0.0,0.0,-0.111,0.070999999999999994,0.0,14.031000000000001,-0.033000000000000002,0.13500000000000001,0.313,0.063,0.0,0.0,0.078,0.97099999999999997,0.0,0.0,0.58299999999999996,0.21299999999999999,0.0,0.0,0.0,0.0,2.0,0.61699999999999999,2.589,0.185,0.502,0.0,0.074999999999999997
873,none,-0.044999999999999998,0.26400000000000001,-0.041000000000000002,0.0,0.0,-0.012999999999999999,0.070999999999999994,0.0,5.6399999999999997,0.29199999999999998,0.16300000000000001,0.251,0.0,0.0,0.0,0.036999999999999998,0.89700000000000002,0.0,0.0,1.333,0.27800000000000002,0.0,0.0,0.0,0.0,1.0,0.70099999999999996,3.641,0.218,0.50700000000000001,0.0,0.125
874,none,-0.104,1.833,-0.012999999999999999,0.0,0.0,0.050999999999999997,0.318,0.0,13.771000000000001,0.23799999999999999,0.307,0.214,0.0,0.0,0.0,0.37,0.66300000000000003,0.0,0.0,1.9419999999999999,0.5,0.0,0.0,0.0,0.0,0.0,0.67100000000000004,7.9100000000000001,0.23100000000000001,0.48699999999999999,1.0,0.111
875,none,-0.111,0.80600000000000005,-0.002,0.0,0.0,0.0080000000000000002,0.070999999999999994,0.0,12.039999999999999,0.216,0.25800000000000001,0.33800000000000002,0.0,0.0,0.0,0.074999999999999997,0.60699999999999998,0.0,0.0,0.66700000000000004,0.5,0.0,0.0,0.0,0.0,2.0,0.63900000000000001,2.9630000000000001,0.218,0.46100000000000002,0.0,0.16400000000000001
876,none,-0.29399999999999998,1.371,0.056000000000000001,0.0,0.0,0.042000000000000003,0.247,0.0,5.7519999999999998,0.076999999999999999,0.34300000000000003,0.23599999999999999,0.050000000000000003,0.0,0.0,0.27800000000000002,0.96999999999999997,0.0,0.0,0.58299999999999996,0.21299999999999999,0.0,0.0,0.0,0.0,2.0,0.435,3.1739999999999999,0.19700000000000001,0.52000000000000002,2.0,0.052999999999999999
877,none,0.58899999999999997,1.9019999999999999,0.189,0.0,0.0,-0.122,0.49299999999999999,0.0,7.4420000000000002,-0.23100000000000001,0.112,0.248,0.042000000000000003,-0.19,0.95599999999999996,0.26000000000000001,0.91000000000000003,1.0,0.0,0.84999999999999998,0.51600000000000001,0.0,0.0,0.0,0.0,5.0,0.66900000000000004,4.194,0.182,0.435,4.0,0.034000000000000002
878,none,0.16,1.871,0.049000000000000002,0.0,0.0,0.021000000000000001,0.49299999999999999,0.0,3.2130000000000001,0.075999999999999998,0.127,0.5,0.035999999999999997,0.0,0.0,0.108,0.85899999999999999,1.0,0.0,0.93799999999999994,0.47599999999999998,0.0,0.0,0.0,0.0,3.0,0.52500000000000002,4.0640000000000001,0.20399999999999999,0.47299999999999998,2.0,0.029000000000000001
879,none,-0.65600000000000003,2.0760000000000001,-0.11899999999999999,0.0,0.95299999999999996,0.17899999999999999,0.73999999999999999,0.0,5.6710000000000003,0.060999999999999999,0.17499999999999999,0.55500000000000005,0.053999999999999999,0.0,0.0,0.088999999999999996,0.81100000000000005,1.0,0.0,1.071,0.36599999999999999,0.0,0.0,0.0,0.0,1.0,0.52200000000000002,2.9729999999999999,0.193,0.51900000000000002,1.0,0.050999999999999997
880,none,-0.56299999999999994,1.839,-0.124,0.0,0.94099999999999995,0.11600000000000001,0.73999999999999999,0.0,11.691000000000001,0.21299999999999999,0.17299999999999999,0.59199999999999997,0.084000000000000005,-0.71799999999999997,0.27700000000000002,0.27000000000000002,0.90600000000000003,1.0,0.0,1.0189999999999999,0.35599999999999998,0.0,-0.879,0.0,0.0,1.0,0.65100000000000002,2.5230000000000001,0.17899999999999999,0.505,1.0,0.071999999999999995
881,none,-0.94199999999999995,1.659,-0.070999999999999994,0.0,0.95199999999999996,0.086999999999999994,0.73999999999999999,0.0,7.3739999999999997,-0.083000000000000004,0.53500000000000003,0.23999999999999999,0.16900000000000001,0.0,0.0,0.29099999999999998,0.89000000000000001,0.0,0.0,0.88900000000000001,0.44800000000000001,0.0,0.0,0.0,0.0,1.0,0.47399999999999998,3.181,0.20399999999999999,0.52800000000000002,1.0,0.049000000000000002
882,none,2.3809999999999998,1.147,0.11,0.0,0.0,-0.27400000000000002,0.247,0.0,5.7169999999999996,-0.93600000000000005,0.088999999999999996,2.0430000000000001,0.019,0.53300000000000003,1.363,0.191,0.97899999999999998,0.0,0.0,0.52500000000000002,0.44400000000000001,0.0,0.38200000000000001,0.0,0.0,6.0,0.71399999999999997,3.4609999999999999,0.14299999999999999,0.41599999999999998,0.0,0.027
883,none,-0.23300000000000001,1.7030000000000001,0.065000000000000002,0.0,0.92900000000000005,-0.019,0.52200000000000002,2.0,2.3820000000000001,-0.152,0.187,0.22600000000000001,0.021999999999999999,0.0,0.0,0.066000000000000003,0.68100000000000005,0.0,0.0,0.81899999999999995,0.47599999999999998,0.0,0.0,2.0,0.0,2.0,0.47899999999999998,3.355,0.21199999999999999,0.44700000000000001,1.0,0.058000000000000003
884,none,-0.192,0.60699999999999998,0.099000000000000005,0.0,0.93799999999999994,0.073999999999999996,0.27600000000000002,2.0,10.794,-0.14199999999999999,0.14599999999999999,0.32900000000000001,0.036999999999999998,0.0,0.0,0.193,0.76600000000000001,0.0,0.0,1.125,0.40000000000000002,0.0,0.0,2.0,0.0,2.0,0.66900000000000004,2.9449999999999998,0.183,0.45200000000000001,0.0,0.048000000000000001
885,none,-0.49399999999999999,2.2149999999999999,0.041000000000000002,0.0,0.0,-0.070000000000000007,0.73999999999999999,0.0,15.566000000000001,-0.17100000000000001,0.27200000000000002,0.088999999999999996,0.0,0.0,0.0,0.65300000000000002,0.81999999999999995,0.0,0.0,1.25,0.502,0.0,0.0,0.0,0.0,1.0,0.58999999999999997,2.9460000000000002,0.21299999999999999,0.49199999999999999,1.0,0.20699999999999999
886,none,-0.23400000000000001,1.8100000000000001,-0.129,0.0,0.94099999999999995,0.058000000000000003,0.73999999999999999,0.0,17.300999999999998,0.045999999999999999,0.155,0.60599999999999998,0.070999999999999994,-0.59299999999999997,0.56000000000000005,0.436,0.94099999999999995,1.0,0.0,0.98499999999999999,0.31900000000000001,0.0,-0.28599999999999998,0.0,0.0,1.0,0.68000000000000005,2.3149999999999999,0.188,0.503,1.0,0.068000000000000005
887,none,-0.153,1.8029999999999999,-0.13100000000000001,0.0,0.94099999999999995,0.039,0.73999999999999999,0.0,19.558,0.099000000000000005,0.14299999999999999,0.58599999999999997,0.058000000000000003,-0.376,0.68899999999999995,0.496,0.95499999999999996,1.0,0.0,0.97199999999999998,0.29299999999999998,0.0,-0.128,0.0,0.0,1.0,0.69099999999999995,2.2269999999999999,0.16500000000000001,0.502,1.0,0.064000000000000001
888,none,-0.625,0.53900000000000003,0.109,0.0,0.59999999999999998,-0.107,0.20899999999999999,0.0,9.1579999999999995,-0.065000000000000002,0.19800000000000001,0.043999999999999997,0.0070000000000000001,0.0,0.0,0.057000000000000002,0.72499999999999998,0.0,0.0,1.034,0.502,0.0,0.0,1.0,0.0,2.0,0.59599999999999997,3.8279999999999998,0.23499999999999999,0.48899999999999999,0.0,0.14599999999999999
890,none,-0.157,1.8959999999999999,0.060999999999999999,0.0,0.0,-0.040000000000000001,0.49299999999999999,0.0,9.1950000000000003,-0.014,0.16900000000000001,0.124,0.071999999999999995,0.0,0.0,0.36199999999999999,0.88200000000000001,1.0,0.0,0.96399999999999997,0.53700000000000003,0.0,0.0,0.0,0.0,3.0,0.52100000000000002,3.7400000000000002,0.185,0.45800000000000002,2.0,0.074999999999999997
891,none,1.7470000000000001,1.732,0.094,0.0,0.0,-0.34899999999999998,0.49299999999999999,0.0,17.137,-0.11899999999999999,0.063,0.59599999999999997,0.012,0.85299999999999998,1.2849999999999999,0.53400000000000003,0.99399999999999999,1.0,0.0,0.82899999999999996,0.158,0.0,0.58099999999999996,0.0,0.0,1.0,0.64000000000000001,3.004,0.14499999999999999,0.47399999999999998,1.0,0.043999999999999997
892,none,-0.049000000000000002,2.2029999999999998,-0.014999999999999999,0.0,0.0,0.16600000000000001,0.98599999999999999,0.0,3.319,-0.0070000000000000001,0.13700000000000001,0.67100000000000004,0.035000000000000003,-0.99099999999999999,0.17199999999999999,0.047,0.89300000000000002,2.0,0.0,1.125,0.45700000000000002,0.0,0.0,0.0,0.0,2.0,0.55800000000000005,4.2140000000000004,0.35799999999999998,0.48699999999999999,3.0,0.045999999999999999
893,none,0.012,2.2450000000000001,-0.035000000000000003,0.0,0.0,0.151,0.98599999999999999,0.0,2.7149999999999999,-0.031,0.185,0.308,0.060999999999999999,0.0,0.0,0.0040000000000000001,0.83199999999999996,2.0,0.0,1.25,0.50800000000000001,0.0,0.0,0.0,0.0,0.0,0.45600000000000002,4.2080000000000002,0.41999999999999998,0.505,3.0,0.073999999999999996
894,none,-0.089999999999999997,1.329,-0.22900000000000001,1.0,0.995,0.26800000000000002,0.247,0.0,9.5329999999999995,-0.315,0.222,0.754,0.060999999999999999,0.0,0.311,0.28199999999999997,0.85499999999999998,0.0,1.0,0.5,0.54000000000000004,1.0,0.0,0.0,0.0,2.0,0.62,2.9470000000000001,0.183,0.42899999999999999,0.0,0.063
895,none,0.78400000000000003,1.742,0.0060000000000000001,0.0,0.0,-0.16,0.49299999999999999,0.0,13.762,0.014999999999999999,0.095000000000000001,0.30499999999999999,0.017000000000000001,-0.77300000000000002,0.68300000000000005,0.45400000000000001,0.97999999999999998,1.0,0.0,0.88600000000000001,0.28199999999999997,0.0,-0.93500000000000005,0.0,0.0,1.0,0.57199999999999995,3.0259999999999998,0.16300000000000001,0.48199999999999998,1.0,0.062
896,none,0.23000000000000001,1.708,-0.070000000000000007,0.0,0.0,-0.14299999999999999,0.49299999999999999,0.0,5.431,-0.10199999999999999,0.109,0.60499999999999998,0.074999999999999997,-0.55300000000000005,0.82899999999999996,0.20200000000000001,0.70899999999999996,1.0,0.0,0.81299999999999994,0.74099999999999999,0.0,-0.627,0.0,0.0,5.0,0.65300000000000002,2.798,0.17999999999999999,0.40600000000000003,2.0,0.035999999999999997
897,none,-0.20899999999999999,1.2230000000000001,-0.184,0.0,0.97999999999999998,0.217,0.49299999999999999,0.0,6.5149999999999997,-0.219,0.216,0.39900000000000002,0.050999999999999997,0.0,0.0,0.27100000000000002,0.61699999999999999,0.0,1.0,0.84399999999999997,0.374,0.0,0.0,0.0,0.0,0.0,0.47299999999999998,3.3069999999999999,0.193,0.45300000000000001,1.0,0.041000000000000002
898,none,-0.028000000000000001,2.0409999999999999,-0.34899999999999998,0.0,0.995,0.38100000000000001,0.73999999999999999,0.0,4.9630000000000001,-0.155,0.13700000000000001,0.69599999999999995,0.048000000000000001,-0.622,0.311,0.35899999999999999,0.92100000000000004,1.0,1.0,1.0,0.47299999999999998,0.0,-0.5,0.0,0.0,1.0,0.55100000000000005,2.8039999999999998,0.17699999999999999,0.48899999999999999,1.0,0.063
899,none,-0.082000000000000003,1.3100000000000001,-0.029999999999999999,0.0,0.0,-0.19900000000000001,0.247,0.0,7.4720000000000004,-0.192,0.17000000000000001,0.23999999999999999,0.0050000000000000001,-1.0,0.080000000000000002,0.187,0.53100000000000003,0.0,0.0,0.45800000000000002,0.68400000000000005,0.0,-1.0,0.0,0.0,3.0,0.76900000000000002,2.4359999999999999,0.20100000000000001,0.379,2.0,0.071999999999999995
900,none,-0.17000000000000001,2.2320000000000002,-0.57799999999999996,1.0,0.98599999999999999,0.50800000000000001,0.73999999999999999,0.0,2.5409999999999999,-0.56599999999999995,0.26900000000000002,0.84999999999999998,0.112,0.0,0.43099999999999999,0.161,0.83699999999999997,1.0,2.0,0.72399999999999998,0.35899999999999999,1.0,0.46500000000000002,0.0,0.0,0.0,0.77100000000000002,2.4289999999999998,0.17499999999999999,0.46999999999999997,1.0,0.062
901,none,1.2829999999999999,1.802,0.13500000000000001,0.0,0.0,-0.044999999999999998,0.49299999999999999,0.0,9.1189999999999998,-0.71499999999999997,0.099000000000000005,0.86199999999999999,0.029999999999999999,0.0,0.66600000000000004,0.30399999999999999,0.878,1.0,0.0,0.81299999999999994,0.67300000000000004,0.0,-0.65800000000000003,0.0,0.0,4.0,0.69599999999999995,2.496,0.16200000000000001,0.39800000000000002,1.0,0.058000000000000003
902,none,-0.34899999999999998,1.486,-0.23899999999999999,1.0,0.97499999999999998,0.193,0.49299999999999999,0.0,3.1389999999999998,-0.248,0.59299999999999997,0.32700000000000001,0.107,0.0,0.0,0.11899999999999999,0.877,0.0,1.0,0.57099999999999995,0.47499999999999998,1.0,0.0,0.0,0.0,0.0,0.54200000000000004,3.1160000000000001,0.20399999999999999,0.49099999999999999,1.0,0.080000000000000002
903,none,-0.41899999999999998,2.3700000000000001,-0.13,0.0,0.0,0.0089999999999999993,0.247,0.0,5.5620000000000003,-0.754,0.108,0.54700000000000004,0.0030000000000000001,-0.85499999999999998,0.44600000000000001,0.16300000000000001,0.63200000000000001,0.0,0.0,0.45800000000000002,0.89400000000000002,0.0,-1.0,0.0,0.0,3.0,0.91400000000000003,2.399,0.18099999999999999,0.34499999999999997,0.0,0.070000000000000007
905,none,0.184,1.667,0.057000000000000002,0.0,0.0,0.010999999999999999,0.247,0.0,2.2000000000000002,-0.17699999999999999,0.26100000000000001,0.38700000000000001,0.002,0.0,0.0,0.079000000000000001,0.65900000000000003,0.0,0.0,0.58299999999999996,0.66000000000000003,0.0,0.0,0.0,0.0,3.0,0.51100000000000001,3.476,0.629,0.40500000000000003,0.0,0.064000000000000001
906,none,-0.36299999999999999,0.36099999999999999,0.0040000000000000001,0.0,0.93700000000000006,0.099000000000000005,0.27600000000000002,4.0,0.0030000000000000001,0.052999999999999999,0.156,0.22900000000000001,0.0,0.0,0.0,0.0,0.55200000000000005,0.0,0.0,1.25,0.0,0.0,0.0,2.0,0.0,0.0,0.45000000000000001,3.3149999999999999,1.0,0.49199999999999999,0.0,0.062
907,none,0.41399999999999998,2.2570000000000001,0.024,0.0,0.0,0.11700000000000001,0.49299999999999999,0.0,4.609,-0.308,0.20200000000000001,0.60999999999999999,0.0,0.0,0.0,0.187,0.44700000000000001,0.0,0.0,0.66700000000000004,0.81000000000000005,0.0,0.0,0.0,0.0,4.0,0.52600000000000002,4.258,1.0,0.35499999999999998,0.0,0.060999999999999999
908,none,-0.30499999999999999,0.75600000000000001,-0.33300000000000002,0.0,0.95599999999999996,0.56899999999999995,0.247,0.0,2.6160000000000001,-0.39400000000000002,0.20300000000000001,0.88,0.040000000000000001,-0.85899999999999999,0.23799999999999999,0.151,0.83499999999999996,0.0,2.0,0.92300000000000004,0.378,0.0,-0.5,0.0,0.0,0.0,0.61299999999999999,2.798,0.183,0.47399999999999998,0.0,0.032000000000000001
909,none,-0.59499999999999997,1.8700000000000001,0.047,0.0,0.0,-0.035999999999999997,0.49299999999999999,0.0,11.42,-0.042999999999999997,0.14000000000000001,0.153,0.042000000000000003,0.0,0.25900000000000001,0.435,0.91200000000000003,1.0,0.0,0.93799999999999994,0.34200000000000003,0.0,0.0,0.0,0.0,2.0,0.59899999999999998,3.3460000000000001,0.17899999999999999,0.47099999999999997,2.0,0.075999999999999998
910,none,-0.65000000000000002,0.0,-0.10199999999999999,0.0,0.0,0.14000000000000001,0.13800000000000001,0.0,3.6880000000000002,0.13800000000000001,0.23899999999999999,0.441,0.0,0.0,0.0,0.0089999999999999993,0.73299999999999998,0.0,0.0,1.5,0.34100000000000003,0.0,0.0,0.0,0.0,0.0,0.48999999999999999,3.2170000000000001,0.21299999999999999,0.45400000000000001,3.0,0.037999999999999999
911,none,-0.29399999999999998,1.9399999999999999,-0.315,2.0,0.98099999999999998,0.24399999999999999,0.73999999999999999,0.0,4.673,-0.30599999999999999,0.47799999999999998,0.22800000000000001,0.109,0.0,0.0,0.24299999999999999,0.76600000000000001,0.0,1.0,0.64300000000000002,0.52800000000000002,2.0,0.0,0.0,0.0,0.0,0.55900000000000005,3.3250000000000002,0.20000000000000001,0.46700000000000003,1.0,0.082000000000000003
912,none,0.16600000000000001,1.6519999999999999,-0.29899999999999999,0.0,0.98099999999999998,0.27600000000000002,0.73999999999999999,0.0,3.294,-0.28499999999999998,0.159,0.31900000000000001,0.070999999999999994,-0.85799999999999998,0.182,0.14899999999999999,0.71099999999999997,0.0,1.0,1.0,0.50700000000000001,0.0,-0.59099999999999997,0.0,0.0,1.0,0.47599999999999998,3.3980000000000001,0.20100000000000001,0.439,1.0,0.051999999999999998
913,none,0.44900000000000001,1.1419999999999999,0.089999999999999997,0.0,0.0,-0.14299999999999999,0.247,0.0,3.0409999999999999,-0.034000000000000002,0.123,0.33500000000000002,0.017000000000000001,-0.93500000000000005,0.66200000000000003,0.20300000000000001,0.98899999999999999,0.0,0.0,0.54500000000000004,0.13400000000000001,0.0,0.0,0.0,0.0,1.0,0.60799999999999998,2.7869999999999999,0.16400000000000001,0.47499999999999998,1.0,0.035000000000000003
