molid,identifiere,ATS1m,ATS2m,ATS3m,ATS4m,ATS5m,ATS6m,ATS7m,ATS8m,ATS1v,ATS2v,ATS3v,ATS4v,ATS5v,ATS6v,ATS7v,ATS8v,ATS1e,ATS2e,ATS3e,ATS4e,ATS5e,ATS6e,ATS7e,ATS8e,ATS1p,ATS2p,ATS3p,ATS4p,ATS5p,ATS6p,ATS7p,ATS8p,MATS1m,MATS2m,MATS3m,MATS4m,MATS5m,MATS6m,MATS7m,MATS8m,MATS1v,MATS2v,MATS3v,MATS4v,MATS5v,MATS6v,MATS7v,MATS8v,MATS1e,MATS2e,MATS3e,MATS4e,MATS5e,MATS6e,MATS7e,MATS8e,MATS1p,MATS2p,MATS3p,MATS4p,MATS5p,MATS6p,MATS7p,MATS8p,GATS1m,GATS2m,GATS3m,GATS4m,GATS5m,GATS6m,GATS7m,GATS8m,GATS1v,GATS2v,GATS3v,GATS4v,GATS5v,GATS6v,GATS7v,GATS8v,GATS1e,GATS2e,GATS3e,GATS4e,GATS5e,GATS6e,GATS7e,GATS8e,GATS1p,GATS2p,GATS3p,GATS4p,GATS5p,GATS6p,GATS7p,GATS8p
26,C8H10O,2.335,2.4279999999999999,2.2330000000000001,1.897,1.54,0.84699999999999998,0.0,0.0,2.2530000000000001,2.3519999999999999,2.141,1.6140000000000001,1.1060000000000001,0.41299999999999998,0.0,0.0,2.335,2.427,2.2330000000000001,1.895,1.538,0.84499999999999997,0.0,0.0,2.246,2.347,2.1349999999999998,1.591,1.0680000000000001,0.375,0.0,0.0,0.0,0.012999999999999999,-0.016,-0.32500000000000001,-0.625,-1.0,0.0,0.0,0.0,0.012,-0.016,-0.32500000000000001,-0.625,-1.0,0.0,0.0,0.0,0.012999999999999999,-0.016,-0.32500000000000001,-0.625,-1.0,0.0,0.0,0.0,0.012999999999999999,-0.016,-0.32500000000000001,-0.625,-1.0,0.0,0.0,0.5,0.45000000000000001,0.56299999999999994,1.8,3.0,4.5,0.0,0.0,0.5,0.45000000000000001,0.56299999999999994,1.8,3.0,4.5,0.0,0.0,0.5,0.45000000000000001,0.56299999999999994,1.8,3.0,4.5,0.0,0.0,0.5,0.45000000000000001,0.56299999999999994,1.8,3.0,4.5,0.0,0.0
27,C8H11N,2.319,2.4129999999999998,2.2160000000000002,1.8460000000000001,1.466,0.77300000000000002,0.0,0.0,2.2719999999999998,2.3700000000000001,2.1629999999999998,1.6850000000000001,1.2210000000000001,0.52800000000000002,0.0,0.0,2.3180000000000001,2.4119999999999999,2.2149999999999999,1.8440000000000001,1.4630000000000001,0.77000000000000002,0.0,0.0,2.2639999999999998,2.363,2.1549999999999998,1.6579999999999999,1.179,0.48599999999999999,0.0,0.0,0.0,0.012,-0.016,-0.32500000000000001,-0.625,-1.0,0.0,0.0,0.0,0.012,-0.016,-0.32500000000000001,-0.625,-1.0,0.0,0.0,0.0,0.012999999999999999,-0.016,-0.32500000000000001,-0.625,-1.0,0.0,0.0,0.0,0.012,-0.016,-0.32500000000000001,-0.625,-1.0,0.0,0.0,0.5,0.45000000000000001,0.56299999999999994,1.8,3.0,4.5,0.0,0.0,0.5,0.45000000000000001,0.56299999999999994,1.8,3.0,4.5,0.0,0.0,0.5,0.45000000000000001,0.56299999999999994,1.8,3.0,4.5,0.0,0.0,0.5,0.45000000000000001,0.56299999999999994,1.8,3.0,4.5,0.0,0.0
28,C10H18O,2.512,2.7509999999999999,2.7719999999999998,2.4849999999999999,1.8460000000000001,0.69299999999999995,0.0,0.0,2.4430000000000001,2.641,2.605,2.2549999999999999,1.7070000000000001,0.69299999999999995,0.0,0.0,2.512,2.7509999999999999,2.7709999999999999,2.4830000000000001,1.845,0.69299999999999995,0.0,0.0,2.4380000000000002,2.633,2.593,2.2370000000000001,1.696,0.69299999999999995,0.0,0.0,0.0,-0.057000000000000002,-0.13600000000000001,-0.23000000000000001,-0.12,0.10000000000000001,0.0,0.0,0.0,-0.057000000000000002,-0.13600000000000001,-0.23000000000000001,-0.12,0.10000000000000001,0.0,0.0,0.0,-0.057000000000000002,-0.13600000000000001,-0.23000000000000001,-0.12,0.10000000000000001,0.0,0.0,0.0,-0.057000000000000002,-0.13600000000000001,-0.23000000000000001,-0.12,0.10000000000000001,0.0,0.0,0.5,0.78600000000000003,1.179,1.6499999999999999,1.1000000000000001,0.0,0.0,0.0,0.5,0.78600000000000003,1.179,1.6499999999999999,1.1000000000000001,0.0,0.0,0.0,0.5,0.78600000000000003,1.179,1.6499999999999999,1.1000000000000001,0.0,0.0,0.0,0.5,0.78600000000000003,1.179,1.6499999999999999,1.1000000000000001,0.0,0.0,0.0
29,C10H18O,2.512,2.7509999999999999,2.7719999999999998,2.4849999999999999,1.8460000000000001,0.69299999999999995,0.0,0.0,2.4430000000000001,2.641,2.605,2.2549999999999999,1.7070000000000001,0.69299999999999995,0.0,0.0,2.512,2.7509999999999999,2.7709999999999999,2.4830000000000001,1.845,0.69299999999999995,0.0,0.0,2.4380000000000002,2.633,2.593,2.2370000000000001,1.696,0.69299999999999995,0.0,0.0,0.0,-0.057000000000000002,-0.13600000000000001,-0.23000000000000001,-0.12,0.10000000000000001,0.0,0.0,0.0,-0.057000000000000002,-0.13600000000000001,-0.23000000000000001,-0.12,0.10000000000000001,0.0,0.0,0.0,-0.057000000000000002,-0.13600000000000001,-0.23000000000000001,-0.12,0.10000000000000001,0.0,0.0,0.0,-0.057000000000000002,-0.13600000000000001,-0.23000000000000001,-0.12,0.10000000000000001,0.0,0.0,0.5,0.78600000000000003,1.179,1.6499999999999999,1.1000000000000001,0.0,0.0,0.0,0.5,0.78600000000000003,1.179,1.6499999999999999,1.1000000000000001,0.0,0.0,0.0,0.5,0.78600000000000003,1.179,1.6499999999999999,1.1000000000000001,0.0,0.0,0.0,0.5,0.78600000000000003,1.179,1.6499999999999999,1.1000000000000001,0.0,0.0,0.0
30,C10H18O,2.512,2.7509999999999999,2.7719999999999998,2.4849999999999999,1.8460000000000001,0.69299999999999995,0.0,0.0,2.4430000000000001,2.641,2.605,2.2549999999999999,1.7070000000000001,0.69299999999999995,0.0,0.0,2.512,2.7509999999999999,2.7709999999999999,2.4830000000000001,1.845,0.69299999999999995,0.0,0.0,2.4380000000000002,2.633,2.593,2.2370000000000001,1.696,0.69299999999999995,0.0,0.0,0.0,-0.057000000000000002,-0.13600000000000001,-0.23000000000000001,-0.12,0.10000000000000001,0.0,0.0,0.0,-0.057000000000000002,-0.13600000000000001,-0.23000000000000001,-0.12,0.10000000000000001,0.0,0.0,0.0,-0.057000000000000002,-0.13600000000000001,-0.23000000000000001,-0.12,0.10000000000000001,0.0,0.0,0.0,-0.057000000000000002,-0.13600000000000001,-0.23000000000000001,-0.12,0.10000000000000001,0.0,0.0,0.5,0.78600000000000003,1.179,1.6499999999999999,1.1000000000000001,0.0,0.0,0.0,0.5,0.78600000000000003,1.179,1.6499999999999999,1.1000000000000001,0.0,0.0,0.0,0.5,0.78600000000000003,1.179,1.6499999999999999,1.1000000000000001,0.0,0.0,0.0,0.5,0.78600000000000003,1.179,1.6499999999999999,1.1000000000000001,0.0,0.0,0.0
31,C10H18O,2.512,2.7509999999999999,2.7719999999999998,2.4849999999999999,1.8460000000000001,0.69299999999999995,0.0,0.0,2.4430000000000001,2.641,2.605,2.2549999999999999,1.7070000000000001,0.69299999999999995,0.0,0.0,2.512,2.7509999999999999,2.7709999999999999,2.4830000000000001,1.845,0.69299999999999995,0.0,0.0,2.4380000000000002,2.633,2.593,2.2370000000000001,1.696,0.69299999999999995,0.0,0.0,0.0,-0.057000000000000002,-0.13600000000000001,-0.23000000000000001,-0.12,0.10000000000000001,0.0,0.0,0.0,-0.057000000000000002,-0.13600000000000001,-0.23000000000000001,-0.12,0.10000000000000001,0.0,0.0,0.0,-0.057000000000000002,-0.13600000000000001,-0.23000000000000001,-0.12,0.10000000000000001,0.0,0.0,0.0,-0.057000000000000002,-0.13600000000000001,-0.23000000000000001,-0.12,0.10000000000000001,0.0,0.0,0.5,0.78600000000000003,1.179,1.6499999999999999,1.1000000000000001,0.0,0.0,0.0,0.5,0.78600000000000003,1.179,1.6499999999999999,1.1000000000000001,0.0,0.0,0.0,0.5,0.78600000000000003,1.179,1.6499999999999999,1.1000000000000001,0.0,0.0,0.0,0.5,0.78600000000000003,1.179,1.6499999999999999,1.1000000000000001,0.0,0.0,0.0
32,C10H18O,2.512,2.8719999999999999,2.7719999999999998,2.5899999999999999,1.3859999999999999,0.0,0.0,0.0,2.4430000000000001,2.774,2.605,2.3069999999999999,1.3859999999999999,0.0,0.0,0.0,2.512,2.871,2.7709999999999999,2.5880000000000001,1.3859999999999999,0.0,0.0,0.0,2.4380000000000002,2.7669999999999999,2.593,2.2839999999999998,1.3859999999999999,0.0,0.0,0.0,0.0,-0.037999999999999999,-0.13600000000000001,-0.29999999999999999,0.10000000000000001,0.0,0.0,0.0,0.0,-0.037999999999999999,-0.13600000000000001,-0.29999999999999999,0.10000000000000001,0.0,0.0,0.0,0.0,-0.036999999999999998,-0.13600000000000001,-0.29999999999999999,0.10000000000000001,0.0,0.0,0.0,0.0,-0.037999999999999999,-0.13600000000000001,-0.29999999999999999,0.10000000000000001,0.0,0.0,0.0,0.5,0.68799999999999994,1.179,2.0,0.0,0.0,0.0,0.0,0.5,0.68799999999999994,1.179,2.0,0.0,0.0,0.0,0.0,0.5,0.68700000000000006,1.179,2.0,0.0,0.0,0.0,0.0,0.5,0.68799999999999994,1.179,2.0,0.0,0.0,0.0,0.0
33,C10H18O,2.512,2.8719999999999999,2.7719999999999998,2.5899999999999999,1.3859999999999999,0.0,0.0,0.0,2.4430000000000001,2.774,2.605,2.3069999999999999,1.3859999999999999,0.0,0.0,0.0,2.512,2.871,2.7709999999999999,2.5880000000000001,1.3859999999999999,0.0,0.0,0.0,2.4380000000000002,2.7669999999999999,2.593,2.2839999999999998,1.3859999999999999,0.0,0.0,0.0,0.0,-0.037999999999999999,-0.13600000000000001,-0.29999999999999999,0.10000000000000001,0.0,0.0,0.0,0.0,-0.037999999999999999,-0.13600000000000001,-0.29999999999999999,0.10000000000000001,0.0,0.0,0.0,0.0,-0.036999999999999998,-0.13600000000000001,-0.29999999999999999,0.10000000000000001,0.0,0.0,0.0,0.0,-0.037999999999999999,-0.13600000000000001,-0.29999999999999999,0.10000000000000001,0.0,0.0,0.0,0.5,0.68799999999999994,1.179,2.0,0.0,0.0,0.0,0.0,0.5,0.68799999999999994,1.179,2.0,0.0,0.0,0.0,0.0,0.5,0.68700000000000006,1.179,2.0,0.0,0.0,0.0,0.0,0.5,0.68799999999999994,1.179,2.0,0.0,0.0,0.0,0.0
34,C7H5Cl3O,2.919,3.3450000000000002,3.5329999999999999,3.8119999999999998,1.78,1.3740000000000001,0.0,0.0,2.3999999999999999,2.71,2.6419999999999999,2.4430000000000001,0.92100000000000004,0.69299999999999995,0.0,0.0,2.5990000000000002,2.9039999999999999,2.976,2.738,1.3029999999999999,0.81799999999999995,0.0,0.0,2.4529999999999998,2.794,2.7389999999999999,2.657,0.94099999999999995,0.80600000000000005,0.0,0.0,-0.023,-0.20200000000000001,-0.317,0.32800000000000001,-0.002,-1.0669999999999999,0.0,0.0,-0.10000000000000001,-0.047,-0.193,0.0,-0.45000000000000001,0.10000000000000001,0.0,0.0,-0.16400000000000001,-0.26300000000000001,-0.072999999999999995,-0.027,1.274,-0.90100000000000002,0.0,0.0,0.017999999999999999,-0.0030000000000000001,-0.39800000000000002,0.30299999999999999,-1.4750000000000001,-0.082000000000000003,0.0,0.0,0.65700000000000003,0.95499999999999996,1.1719999999999999,1.081,0.81399999999999995,2.3639999999999999,0.0,0.0,1.0,0.73299999999999998,1.4670000000000001,0.5,2.75,0.0,0.0,0.0,0.94999999999999996,1.042,1.0549999999999999,1.0249999999999999,0.047,1.73,0.0,0.0,0.748,0.67000000000000004,1.5509999999999999,0.56799999999999995,3.2999999999999998,0.61099999999999999,0.0,0.0
35,C8H8O2,2.4569999999999999,2.73,2.6850000000000001,2.407,1.204,0.0,0.0,0.0,2.3050000000000002,2.4889999999999999,2.3570000000000002,1.8420000000000001,0.92100000000000004,0.0,0.0,0.0,2.456,2.7280000000000002,2.6840000000000002,2.4039999999999999,1.202,0.0,0.0,0.0,2.2930000000000001,2.4700000000000002,2.3290000000000002,1.796,0.89800000000000002,0.0,0.0,0.0,0.0,-0.13500000000000001,-0.27100000000000002,0.094,-0.375,0.0,0.0,0.0,0.0,-0.13500000000000001,-0.27100000000000002,0.094,-0.375,0.0,0.0,0.0,0.0,-0.13500000000000001,-0.27100000000000002,0.094,-0.375,0.0,0.0,0.0,0.0,-0.13500000000000001,-0.27100000000000002,0.094,-0.375,0.0,0.0,0.0,0.56200000000000006,0.86499999999999999,1.1719999999999999,1.4059999999999999,1.4059999999999999,0.0,0.0,0.0,0.56200000000000006,0.86499999999999999,1.1719999999999999,1.4059999999999999,1.4059999999999999,0.0,0.0,0.0,0.56299999999999994,0.86499999999999999,1.1719999999999999,1.4059999999999999,1.4059999999999999,0.0,0.0,0.0,0.56299999999999994,0.86499999999999999,1.1719999999999999,1.4059999999999999,1.4059999999999999,0.0,0.0,0.0
36,C9H10O,2.4279999999999999,2.6850000000000001,2.6150000000000002,2.302,1.204,0.0,0.0,0.0,2.3519999999999999,2.5670000000000002,2.4870000000000001,2.02,0.92100000000000004,0.0,0.0,0.0,2.427,2.6850000000000001,2.6139999999999999,2.3010000000000002,1.202,0.0,0.0,0.0,2.347,2.5579999999999998,2.4769999999999999,1.9970000000000001,0.89800000000000002,0.0,0.0,0.0,0.0,-0.059999999999999998,-0.073999999999999996,-0.30599999999999999,-0.44400000000000001,0.0,0.0,0.0,0.0,-0.059999999999999998,-0.073999999999999996,-0.30599999999999999,-0.44400000000000001,0.0,0.0,0.0,0.0,-0.059999999999999998,-0.073999999999999996,-0.30599999999999999,-0.44400000000000001,0.0,0.0,0.0,0.0,-0.059999999999999998,-0.073999999999999996,-0.30599999999999999,-0.44400000000000001,0.0,0.0,0.0,0.5,0.76900000000000002,0.83299999999999996,1.875,2.5,0.0,0.0,0.0,0.5,0.76900000000000002,0.83299999999999996,1.875,2.5,0.0,0.0,0.0,0.5,0.76900000000000002,0.83299999999999996,1.875,2.5,0.0,0.0,0.0,0.5,0.76900000000000002,0.83299999999999996,1.875,2.5,0.0,0.0,0.0
37,C10H12O,2.512,2.8130000000000002,2.7509999999999999,2.4849999999999999,1.466,1.204,0.0,0.0,2.4430000000000001,2.71,2.641,2.2549999999999999,1.256,0.92100000000000004,0.0,0.0,2.512,2.8130000000000002,2.7509999999999999,2.4830000000000001,1.4650000000000001,1.202,0.0,0.0,2.4380000000000002,2.702,2.633,2.2370000000000001,1.24,0.89800000000000002,0.0,0.0,0.0,-0.047,-0.057000000000000002,-0.23000000000000001,-0.26700000000000002,-0.45000000000000001,0.0,0.0,0.0,-0.047,-0.057000000000000002,-0.23000000000000001,-0.26700000000000002,-0.45000000000000001,0.0,0.0,0.0,-0.047,-0.057000000000000002,-0.23000000000000001,-0.26700000000000002,-0.45000000000000001,0.0,0.0,0.0,-0.047,-0.057000000000000002,-0.23000000000000001,-0.26700000000000002,-0.45000000000000001,0.0,0.0,0.5,0.73299999999999998,0.78600000000000003,1.6499999999999999,1.833,2.75,0.0,0.0,0.5,0.73299999999999998,0.78600000000000003,1.6499999999999999,1.833,2.75,0.0,0.0,0.5,0.73299999999999998,0.78600000000000003,1.6499999999999999,1.833,2.75,0.0,0.0,0.5,0.73299999999999998,0.78600000000000003,1.6499999999999999,1.833,2.75,0.0,0.0
38,C7H16O,2.1200000000000001,2.1589999999999998,2.0369999999999999,1.6739999999999999,1.466,0.69299999999999995,0.0,0.0,2.016,1.9490000000000001,1.796,1.5069999999999999,1.256,0.69299999999999995,0.0,0.0,2.1200000000000001,2.1579999999999999,2.0350000000000001,1.673,1.4650000000000001,0.69299999999999995,0.0,0.0,2.0089999999999999,1.9330000000000001,1.776,1.494,1.24,0.69299999999999995,0.0,0.0,-0.02,-0.184,-0.23799999999999999,-0.14299999999999999,-0.23799999999999999,0.14299999999999999,0.0,0.0,-0.02,-0.184,-0.23799999999999999,-0.14299999999999999,-0.23799999999999999,0.14299999999999999,0.0,0.0,-0.02,-0.184,-0.23799999999999999,-0.14299999999999999,-0.23799999999999999,0.14299999999999999,0.0,0.0,-0.02,-0.184,-0.23799999999999999,-0.14299999999999999,-0.23799999999999999,0.14299999999999999,0.0,0.0,0.57099999999999995,1.143,1.333,1.0,1.333,0.0,0.0,0.0,0.57099999999999995,1.143,1.333,1.0,1.333,0.0,0.0,0.0,0.57099999999999995,1.143,1.333,1.0,1.333,0.0,0.0,0.0,0.57099999999999995,1.143,1.333,1.0,1.333,0.0,0.0,0.0
39,C7H16O,2.1200000000000001,2.1589999999999998,2.0369999999999999,1.6739999999999999,1.466,0.69299999999999995,0.0,0.0,2.016,1.9490000000000001,1.796,1.5069999999999999,1.256,0.69299999999999995,0.0,0.0,2.1200000000000001,2.1579999999999999,2.0350000000000001,1.673,1.4650000000000001,0.69299999999999995,0.0,0.0,2.0089999999999999,1.9330000000000001,1.776,1.494,1.24,0.69299999999999995,0.0,0.0,-0.02,-0.184,-0.23799999999999999,-0.14299999999999999,-0.23799999999999999,0.14299999999999999,0.0,0.0,-0.02,-0.184,-0.23799999999999999,-0.14299999999999999,-0.23799999999999999,0.14299999999999999,0.0,0.0,-0.02,-0.184,-0.23799999999999999,-0.14299999999999999,-0.23799999999999999,0.14299999999999999,0.0,0.0,-0.02,-0.184,-0.23799999999999999,-0.14299999999999999,-0.23799999999999999,0.14299999999999999,0.0,0.0,0.57099999999999995,1.143,1.333,1.0,1.333,0.0,0.0,0.0,0.57099999999999995,1.143,1.333,1.0,1.333,0.0,0.0,0.0,0.57099999999999995,1.143,1.333,1.0,1.333,0.0,0.0,0.0,0.57099999999999995,1.143,1.333,1.0,1.333,0.0,0.0,0.0
40,C13H18O2,2.8330000000000002,3.0339999999999998,2.944,2.5390000000000001,2.4849999999999999,2.3980000000000001,2.3980000000000001,2.367,2.677,2.8210000000000002,2.6440000000000001,2.3999999999999999,2.2549999999999999,2.1440000000000001,2.1440000000000001,2.2000000000000002,2.8319999999999999,3.032,2.9430000000000001,2.5379999999999998,2.4830000000000001,2.3959999999999999,2.3959999999999999,2.3660000000000001,2.665,2.8079999999999998,2.6190000000000002,2.3900000000000001,2.2370000000000001,2.1240000000000001,2.1240000000000001,2.1869999999999998,-0.076999999999999999,0.314,-0.27900000000000003,-0.056000000000000001,-0.192,-0.23100000000000001,-0.23100000000000001,-0.10299999999999999,-0.076999999999999999,0.314,-0.27900000000000003,-0.056000000000000001,-0.192,-0.23100000000000001,-0.23100000000000001,-0.10299999999999999,-0.076999999999999999,0.314,-0.27900000000000003,-0.056000000000000001,-0.192,-0.23100000000000001,-0.23100000000000001,-0.10299999999999999,-0.076999999999999999,0.314,-0.27900000000000003,-0.056000000000000001,-0.192,-0.23100000000000001,-0.23100000000000001,-0.10299999999999999,0.80800000000000005,0.67300000000000004,1.514,0.73399999999999999,1.212,1.3460000000000001,1.3460000000000001,0.89700000000000002,0.80800000000000005,0.67300000000000004,1.514,0.73399999999999999,1.212,1.3460000000000001,1.3460000000000001,0.89700000000000002,0.80800000000000005,0.67300000000000004,1.514,0.73399999999999999,1.212,1.3460000000000001,1.3460000000000001,0.89700000000000002,0.80800000000000005,0.67300000000000004,1.514,0.73399999999999999,1.212,1.3460000000000001,1.3460000000000001,0.89700000000000002
41,C10H12O2,2.6389999999999998,2.8519999999999999,2.7080000000000002,2.4849999999999999,2.1970000000000001,1.734,1.631,1.204,2.4449999999999998,2.6419999999999999,2.5289999999999999,2.2549999999999999,1.877,1.3919999999999999,1.02,0.92100000000000004,2.6379999999999999,2.851,2.7069999999999999,2.4830000000000001,2.1949999999999998,1.732,1.627,1.202,2.4300000000000002,2.6259999999999999,2.5150000000000001,2.2370000000000001,1.851,1.363,0.97899999999999998,0.89800000000000002,-0.10000000000000001,-0.12,-0.076999999999999999,-0.16,-0.314,-0.40000000000000002,1.3999999999999999,-0.40000000000000002,-0.10000000000000001,-0.12,-0.076999999999999999,-0.16,-0.314,-0.40000000000000002,1.3999999999999999,-0.40000000000000002,-0.10000000000000001,-0.12,-0.076999999999999999,-0.16,-0.314,-0.40000000000000002,1.3999999999999999,-0.40000000000000002,-0.10000000000000001,-0.12,-0.076999999999999999,-0.16,-0.314,-0.40000000000000002,1.3999999999999999,-0.40000000000000002,0.82499999999999996,0.88,0.76200000000000001,0.98999999999999999,1.4139999999999999,1.6499999999999999,1.1000000000000001,1.6499999999999999,0.82499999999999996,0.88,0.76200000000000001,0.98999999999999999,1.4139999999999999,1.6499999999999999,1.1000000000000001,1.6499999999999999,0.82499999999999996,0.88,0.76200000000000001,0.98999999999999999,1.4139999999999999,1.6499999999999999,1.1000000000000001,1.6499999999999999,0.82499999999999996,0.88,0.76200000000000001,0.98999999999999999,1.4139999999999999,1.6499999999999999,1.1000000000000001,1.6499999999999999
42,C6H7SN,2.54,2.8210000000000002,2.4430000000000001,1.427,0.0,0.0,0.0,0.0,2.1480000000000001,2.3340000000000001,2.0630000000000002,1.3069999999999999,0.0,0.0,0.0,0.0,2.2480000000000002,2.4609999999999999,2.1179999999999999,1.4259999999999999,0.0,0.0,0.0,0.0,2.2559999999999998,2.4489999999999998,2.1880000000000002,1.288,0.0,0.0,0.0,0.0,-0.17599999999999999,-0.154,-0.20799999999999999,0.13300000000000001,0.0,0.0,0.0,0.0,-0.062,-0.313,0.02,-0.17000000000000001,0.0,0.0,0.0,0.0,-0.28599999999999998,0.0,-0.14599999999999999,-0.23000000000000001,0.0,0.0,0.0,0.0,-0.017000000000000001,-0.376,-0.048000000000000001,0.079000000000000001,0.0,0.0,0.0,0.0,1.0289999999999999,1.1539999999999999,1.1699999999999999,0.012999999999999999,0.0,0.0,0.0,0.0,0.92900000000000005,1.3129999999999999,0.57199999999999995,1.143,0.0,0.0,0.0,0.0,1.125,1.0,0.76200000000000001,1.2210000000000001,0.0,0.0,0.0,0.0,0.89000000000000001,1.3759999999999999,0.88900000000000001,0.29799999999999999,0.0,0.0,0.0,0.0
43,C8H16O,2.2330000000000001,2.367,2.2679999999999998,2.0369999999999999,1.6739999999999999,0.69299999999999995,0.0,0.0,2.141,2.2000000000000002,2.0819999999999999,1.796,1.5069999999999999,0.69299999999999995,0.0,0.0,2.2330000000000001,2.3660000000000001,2.2669999999999999,2.0350000000000001,1.673,0.69299999999999995,0.0,0.0,2.1349999999999998,2.1869999999999998,2.0680000000000001,1.776,1.494,0.69299999999999995,0.0,0.0,-0.016,-0.125,-0.156,-0.25,-0.156,0.125,0.0,0.0,-0.016,-0.125,-0.156,-0.25,-0.156,0.125,0.0,0.0,-0.016,-0.125,-0.156,-0.25,-0.156,0.125,0.0,0.0,-0.016,-0.125,-0.156,-0.25,-0.156,0.125,0.0,0.0,0.56299999999999994,1.0,1.125,1.5,1.125,0.0,0.0,0.0,0.56299999999999994,1.0,1.125,1.5,1.125,0.0,0.0,0.0,0.56299999999999994,1.0,1.125,1.5,1.125,0.0,0.0,0.0,0.56299999999999994,1.0,1.125,1.5,1.125,0.0,0.0,0.0
44,C8H16O,2.2330000000000001,2.367,2.2679999999999998,2.0369999999999999,1.6739999999999999,0.69299999999999995,0.0,0.0,2.141,2.2000000000000002,2.0819999999999999,1.796,1.5069999999999999,0.69299999999999995,0.0,0.0,2.2330000000000001,2.3660000000000001,2.2669999999999999,2.0350000000000001,1.673,0.69299999999999995,0.0,0.0,2.1349999999999998,2.1869999999999998,2.0680000000000001,1.776,1.494,0.69299999999999995,0.0,0.0,-0.016,-0.125,-0.156,-0.25,-0.156,0.125,0.0,0.0,-0.016,-0.125,-0.156,-0.25,-0.156,0.125,0.0,0.0,-0.016,-0.125,-0.156,-0.25,-0.156,0.125,0.0,0.0,-0.016,-0.125,-0.156,-0.25,-0.156,0.125,0.0,0.0,0.56299999999999994,1.0,1.125,1.5,1.125,0.0,0.0,0.0,0.56299999999999994,1.0,1.125,1.5,1.125,0.0,0.0,0.0,0.56299999999999994,1.0,1.125,1.5,1.125,0.0,0.0,0.0,0.56299999999999994,1.0,1.125,1.5,1.125,0.0,0.0,0.0
45,C8H8O,2.335,2.5390000000000001,2.367,1.897,1.204,0.0,0.0,0.0,2.2530000000000001,2.3999999999999999,2.2000000000000002,1.6140000000000001,0.92100000000000004,0.0,0.0,0.0,2.335,2.5379999999999998,2.3660000000000001,1.895,1.202,0.0,0.0,0.0,2.246,2.3900000000000001,2.1869999999999998,1.591,0.89800000000000002,0.0,0.0,0.0,0.0,-0.080000000000000002,-0.125,-0.32500000000000001,-0.438,0.0,0.0,0.0,0.0,-0.080000000000000002,-0.125,-0.32500000000000001,-0.437,0.0,0.0,0.0,0.0,-0.080000000000000002,-0.125,-0.32500000000000001,-0.438,0.0,0.0,0.0,0.0,-0.080000000000000002,-0.125,-0.32500000000000001,-0.438,0.0,0.0,0.0,0.5,0.81799999999999995,1.0,1.8,2.25,0.0,0.0,0.0,0.5,0.81799999999999995,1.0,1.8,2.25,0.0,0.0,0.0,0.5,0.81799999999999995,1.0,1.8,2.25,0.0,0.0,0.0,0.5,0.81799999999999995,1.0,1.8,2.25,0.0,0.0,0.0
