molid,identifiere,Ui,Hy,AMR,TPSA(NO),TPSA(Tot),MLOGP,MLOGP2,ALOGP,ALOGP2,LAI,GVWAI-80,GVWAI-50,Inflammat-80,Inflammat-50,Depressant-80,Depressant-50,Psychotic-80,Psychotic-50,Hypertens-80,Hypertens-50,Hypnotic-80,Hypnotic-50,Neoplastic-80,Neoplastic-50,Infective-80,Infective-50,BLTF96,BLTD48,BLTA96,ALOGPS_logP,ALOGPS_logS
35,C8H8O2,3.0,-0.161,38.155000000000001,37.299999999999997,37.299999999999997,2.0009999999999999,4.0019999999999998,1.3029999999999999,1.6970000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0899999999999999,-3.2200000000000002,-3.23,1.5700000000000001,-1.48
36,C9H10O,3.0,-0.86399999999999999,41.502000000000002,17.07,17.07,2.4199999999999999,5.8540000000000001,2.056,4.2279999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4500000000000002,-3.6200000000000001,-3.6499999999999999,2.0800000000000001,-2.4700000000000002
37,C10H12O,3.0,-0.877,46.542999999999999,17.07,17.07,2.7229999999999999,7.4139999999999997,2.5419999999999998,6.4630000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.7000000000000002,-3.9100000000000001,-3.9500000000000002,2.4500000000000002,-2.75
38,C7H16O,0.0,-0.158,35.677999999999997,20.23,20.23,1.9399999999999999,3.7650000000000001,2.3279999999999998,5.4199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.04,-3.1600000000000001,-3.1699999999999999,2.29,-1.29
39,C7H16O,0.0,-0.158,35.677999999999997,20.23,20.23,1.9399999999999999,3.7650000000000001,2.3279999999999998,5.4199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.04,-3.1600000000000001,-3.1699999999999999,2.29,-1.29
40,C13H18O2,3.0,-0.84599999999999997,60.582000000000001,26.300000000000001,26.300000000000001,3.23,10.436,3.5110000000000001,12.33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-4.1399999999999997,-4.3899999999999997,-4.46,3.71,-4.0300000000000002
41,C10H12O2,3.0,-0.80700000000000005,47.380000000000003,26.300000000000001,26.300000000000001,1.8420000000000001,3.3929999999999998,1.4390000000000001,2.0699999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.96,-3.0699999999999998,-3.0699999999999998,1.8700000000000001,-2.7200000000000002
42,C6H7SN,2.8069999999999999,-0.70999999999999996,37.366,12.890000000000001,41.130000000000003,0.84599999999999997,0.71599999999999997,1.411,1.9910000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1099999999999999,-2.1200000000000001,-2.0800000000000001,1.8500000000000001,-1.95
43,C8H16O,1.0,-0.84799999999999998,39.198999999999998,17.07,17.07,2.129,4.532,2.254,5.0810000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2000000000000002,-3.3399999999999999,-3.3599999999999999,2.6899999999999999,-1.75
44,C8H16O,1.0,-0.84799999999999998,39.198999999999998,17.07,17.07,2.129,4.532,2.254,5.0810000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2000000000000002,-3.3399999999999999,-3.3599999999999999,2.6899999999999999,-1.75
45,C8H8O,3.0,-0.84799999999999998,36.460999999999999,17.07,17.07,2.1019999999999999,4.4199999999999999,1.5700000000000001,2.4649999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1800000000000002,-3.3199999999999998,-3.3300000000000001,1.6499999999999999,-1.95
46,C11H12O3,3.1699999999999999,-0.76600000000000001,52.688000000000002,35.530000000000001,35.530000000000001,2.024,4.0960000000000001,2.351,5.5270000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-3.1099999999999999,-3.2400000000000002,-3.25,2.1499999999999999,-2.4300000000000002
47,C8H12O2,2.0,-0.76800000000000002,41.253999999999998,26.300000000000001,26.300000000000001,1.8560000000000001,3.444,2.1840000000000002,4.7709999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9700000000000002,-3.0800000000000001,-3.0899999999999999,2.6299999999999999,-1.6399999999999999
48,C7H14O2,1.0,-0.74199999999999999,35.887,26.300000000000001,26.300000000000001,1.7270000000000001,2.9809999999999999,1.806,3.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8599999999999999,-2.96,-2.96,2.46,-1.8799999999999999
49,C7H8O,2.8069999999999999,-0.82799999999999996,32.521000000000001,9.2300000000000004,9.2300000000000004,1.859,3.456,1.8140000000000001,3.2890000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9700000000000002,-3.0899999999999999,-3.0899999999999999,2.1000000000000001,-1.54
50,C10H12O3,3.0,-0.748,48.488999999999997,35.530000000000001,35.530000000000001,1.8180000000000001,3.306,1.5880000000000001,2.5219999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-2.9399999999999999,-3.0499999999999998,-3.0499999999999998,2.2000000000000002,-2.7000000000000002
51,C7H6O,3.0,-0.82799999999999996,32.649000000000001,17.07,17.07,1.7689999999999999,3.129,1.589,2.5259999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8900000000000001,-3.0,-3.0,1.6000000000000001,-1.29
52,C9H10O2,3.0,-0.79000000000000004,42.024999999999999,26.300000000000001,26.300000000000001,2.0830000000000002,4.3380000000000001,1.605,2.5750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1600000000000001,-3.2999999999999998,-3.3100000000000001,2.0699999999999998,-2.46
53,C10H12O,3.0,-0.877,45.518000000000001,17.07,17.07,2.4550000000000001,6.0270000000000001,1.911,3.653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.48,-3.6499999999999999,-3.6800000000000002,1.9399999999999999,-2.75
54,C13H18O,3.0,-0.90500000000000003,59.707000000000001,17.07,17.07,3.2989999999999999,10.885,3.3730000000000002,11.378,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-4.1900000000000004,-4.4500000000000002,-4.5300000000000002,4.4800000000000004,-4.04
55,C4H8O,1.0,-0.71899999999999997,20.946000000000002,17.07,17.07,0.65500000000000003,0.42899999999999999,0.94099999999999995,0.88500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.95,-1.9399999999999999,-1.8799999999999999,1.1000000000000001,-0.14999999999999999
56,C4H10O,0.0,0.13200000000000001,22.135000000000002,20.23,20.23,0.80000000000000004,0.64000000000000001,0.97099999999999997,0.94199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0699999999999998,-2.0800000000000001,-2.0299999999999998,0.83999999999999997,0.33000000000000002
57,C6H12O2,1.0,-0.70999999999999996,31.286000000000001,26.300000000000001,26.300000000000001,1.373,1.8859999999999999,1.3500000000000001,1.8220000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5600000000000001,-2.6200000000000001,-2.6000000000000001,1.8400000000000001,-1.3100000000000001
58,C4H8O2,1.0,0.158,21.872,37.299999999999997,37.299999999999997,0.58599999999999997,0.34399999999999997,0.89300000000000002,0.79800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8899999999999999,-1.8799999999999999,-1.8200000000000001,0.78000000000000003,0.42999999999999999
59,C10H12O,3.0,-0.877,45.689,17.07,17.07,2.7229999999999999,7.4139999999999997,2.6930000000000001,7.2519999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.7000000000000002,-3.9100000000000001,-3.9500000000000002,2.5499999999999998,-2.6899999999999999
60,C6H12O2,1.0,-0.039,31.074000000000002,37.299999999999997,37.299999999999997,1.373,1.8859999999999999,1.806,3.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5600000000000001,-2.6200000000000001,-2.6000000000000001,1.8799999999999999,-1.0800000000000001
61,C6H12O,1.0,-0.80200000000000005,30.148,17.07,17.07,1.4419999999999999,2.0800000000000001,1.853,3.4340000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6200000000000001,-2.6899999999999999,-2.6699999999999999,2.3700000000000001,-1.3500000000000001
62,C8H16O2,1.0,-0.161,40.276000000000003,37.299999999999997,37.299999999999997,2.972,8.8330000000000002,2.718,7.3879999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9199999999999999,-4.1399999999999997,-4.2000000000000002,2.9199999999999999,-2.2000000000000002
63,C6H12O,1.0,-0.087999999999999995,32.453000000000003,20.23,20.23,1.4419999999999999,2.0800000000000001,1.4390000000000001,2.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6200000000000001,-2.6899999999999999,-2.6699999999999999,1.6899999999999999,-0.79000000000000004
64,C10H18O2,1.585,-0.80700000000000005,50.832999999999998,26.300000000000001,26.300000000000001,2.573,6.6210000000000004,2.9409999999999998,8.6479999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.5800000000000001,-3.7599999999999998,-3.7999999999999998,3.1800000000000002,-2.7799999999999998
65,C15H26O2,2.0,-0.86499999999999999,74.316000000000003,26.300000000000001,26.300000000000001,3.8399999999999999,14.749000000000001,4.9749999999999996,24.745999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.6500000000000004,-4.9699999999999998,-5.0700000000000003,5.3600000000000003,-4.1200000000000001
66,C15H26O2,2.0,-0.86499999999999999,74.316000000000003,26.300000000000001,26.300000000000001,3.8399999999999999,14.749000000000001,4.9749999999999996,24.745999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.6500000000000004,-4.9699999999999998,-5.0700000000000003,5.3600000000000003,-4.1200000000000001
67,C15H28O2,1.585,-0.86499999999999999,73.465999999999994,26.300000000000001,26.300000000000001,3.9369999999999998,15.502000000000001,5.008,25.074999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.7400000000000002,-5.0599999999999996,-5.1699999999999999,5.4100000000000001,-4.7400000000000002
68,C10H16O,1.585,-0.877,46.298000000000002,17.07,17.07,2.25,5.0620000000000003,2.4009999999999998,5.7629999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2999999999999998,-3.46,-3.48,2.3900000000000001,-2.4300000000000002
69,C10H20O,1.0,-0.877,48.552,17.07,17.07,3.661,13.406000000000001,3.6779999999999999,13.526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.5,-4.7999999999999998,-4.8899999999999997,4.4400000000000004,-4.3099999999999996
70,C10H20O2,1.0,-0.24399999999999999,49.478000000000002,37.299999999999997,37.299999999999997,3.593,12.907,3.6299999999999999,13.18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-4.4400000000000004,-4.7300000000000004,-4.8200000000000003,3.9300000000000002,-3.2599999999999998
71,C10H22O,0.0,-0.29399999999999998,49.741,20.23,20.23,3.806,14.489000000000001,3.7080000000000002,13.749000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.6299999999999999,-4.9400000000000004,-5.04,4.2400000000000002,-3.5099999999999998
72,C10H12O,3.0,-0.877,46.808999999999997,9.2300000000000004,9.2300000000000004,2.7229999999999999,7.4139999999999997,2.8220000000000001,7.9610000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.7000000000000002,-3.9100000000000001,-3.9500000000000002,3.23,-3.2999999999999998
73,C4H8O2,1.0,-0.61399999999999999,22.161000000000001,26.300000000000001,26.300000000000001,0.58599999999999997,0.34399999999999997,0.37,0.13700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8899999999999999,-1.8799999999999999,-1.8200000000000001,0.73999999999999999,0.14000000000000001
74,C9H10O2,3.0,-0.79000000000000004,42.334000000000003,26.300000000000001,26.300000000000001,2.351,5.5259999999999998,2.0339999999999998,4.1379999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3900000000000001,-3.5499999999999998,-3.5800000000000001,2.3900000000000001,-2.2599999999999998
75,C6H12O2,1.0,-0.70999999999999996,31.388999999999999,26.300000000000001,26.300000000000001,1.373,1.8859999999999999,1.4930000000000001,2.2290000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5600000000000001,-2.6200000000000001,-2.6000000000000001,1.8,-0.98999999999999999
76,C7H12O3,1.585,-0.67200000000000004,36.604999999999997,43.369999999999997,43.369999999999997,0.78300000000000003,0.61399999999999999,0.17599999999999999,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0600000000000001,-2.0600000000000001,-2.0099999999999998,0.38,-0.80000000000000004
77,C16H32O2,1.0,-0.873,77.399000000000001,26.300000000000001,26.300000000000001,5.2060000000000004,27.103000000000002,6.0549999999999997,36.662999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.8200000000000003,-6.2699999999999996,-6.4400000000000004,6.7699999999999996,-6.1699999999999999
78,C5H10O2,1.0,-0.66800000000000004,26.788,26.300000000000001,26.300000000000001,0.996,0.99099999999999999,1.0369999999999999,1.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2400000000000002,-2.27,-2.23,1.3200000000000001,-0.38
79,C7H12O2,1.585,-0.74199999999999999,36.838999999999999,26.300000000000001,26.300000000000001,1.619,2.621,1.9159999999999999,3.6720000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.77,-2.8599999999999999,-2.8500000000000001,2.1800000000000002,-1.3300000000000001
80,C7H14O2,1.0,-0.74199999999999999,35.990000000000002,26.300000000000001,26.300000000000001,1.7270000000000001,2.9809999999999999,1.9490000000000001,3.7989999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8599999999999999,-2.96,-2.96,2.3599999999999999,-1.55
81,C9H10O3,3.0,-0.16400000000000001,45.554000000000002,46.530000000000001,46.530000000000001,1.2390000000000001,1.5349999999999999,1.6539999999999999,2.7370000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.4399999999999999,-2.5,-2.4700000000000002,1.8200000000000001,-1.79
82,C10H18O,0.0,-0.877,45.857999999999997,9.2300000000000004,9.2300000000000004,2.5019999999999998,6.2619999999999996,2.1480000000000001,4.6130000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.52,-3.7000000000000002,-3.73,3.3599999999999999,-3.8399999999999999
83,C10H12O2,3.0,-0.24399999999999999,48.503,29.460000000000001,29.460000000000001,2.1099999999999999,4.4530000000000003,2.5539999999999998,6.5229999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.1800000000000002,-3.3199999999999998,-3.3399999999999999,2.6600000000000001,-2.0600000000000001
84,C10H18O,1.585,-0.29399999999999998,51.182000000000002,20.23,20.23,2.6419999999999999,6.9800000000000004,2.9340000000000002,8.609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.6400000000000001,-3.8300000000000001,-3.8700000000000001,2.8900000000000001,-2.0499999999999998
85,C13H22O3,1.585,-0.79500000000000004,62.209000000000003,43.369999999999997,43.369999999999997,2.1899999999999999,4.7949999999999999,2.661,7.0830000000000002,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,-3.25,-3.3999999999999999,-3.4199999999999999,2.5600000000000001,-3.27
86,C13H22O3,1.585,-0.79500000000000004,62.209000000000003,43.369999999999997,43.369999999999997,2.1899999999999999,4.7949999999999999,2.661,7.0830000000000002,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,-3.25,-3.3999999999999999,-3.4199999999999999,2.5600000000000001,-3.27
87,C13H22O3,1.585,-0.79500000000000004,62.209000000000003,43.369999999999997,43.369999999999997,2.1899999999999999,4.7949999999999999,2.661,7.0830000000000002,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,-3.25,-3.3999999999999999,-3.4199999999999999,2.5600000000000001,-3.27
88,C13H22O3,1.585,-0.79500000000000004,62.209000000000003,43.369999999999997,43.369999999999997,2.1899999999999999,4.7949999999999999,2.661,7.0830000000000002,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,-3.25,-3.3999999999999999,-3.4199999999999999,2.5600000000000001,-3.27
89,C7H14O,1.0,-0.82799999999999996,34.749000000000002,17.07,17.07,1.7949999999999999,3.2229999999999999,2.3090000000000002,5.3319999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9199999999999999,-3.0299999999999998,-3.0299999999999998,2.5899999999999999,-1.9299999999999999
90,C11H22O2,1.0,-0.82199999999999995,54.317,26.300000000000001,26.300000000000001,2.972,8.8339999999999996,3.8420000000000001,14.757,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-3.9199999999999999,-4.1399999999999997,-4.2000000000000002,4.3200000000000003,-3.75
91,C6H14O,0.0,-0.087999999999999995,31.337,20.23,20.23,1.587,2.5190000000000001,1.883,3.5459999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7400000000000002,-2.8300000000000001,-2.8199999999999998,2.0299999999999998,-1.0900000000000001
92,C11H18O2,2.0,-0.82199999999999995,56.283000000000001,26.300000000000001,26.300000000000001,2.7679999999999998,7.6609999999999996,3.3639999999999999,11.316000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-3.7400000000000002,-3.9500000000000002,-4.0,3.5600000000000001,-2.9700000000000002
93,C8H16O2,1.0,-0.76800000000000002,40.488,26.300000000000001,26.300000000000001,2.0600000000000001,4.2439999999999998,2.262,5.1180000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1400000000000001,-3.2799999999999998,-3.29,3.02,-2.5
94,C11H20O2,1.585,-0.82199999999999995,55.165999999999997,26.300000000000001,26.300000000000001,2.8650000000000002,8.2059999999999995,3.8090000000000002,14.505000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-3.8199999999999998,-4.04,-4.0899999999999999,4.2800000000000002,-3.1200000000000001
95,C7H14O2,1.0,-0.74199999999999999,35.835000000000001,26.300000000000001,26.300000000000001,1.7270000000000001,2.9809999999999999,1.6020000000000001,2.5649999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8599999999999999,-2.96,-2.96,2.3599999999999999,-1.8
96,C8H16O2,1.0,-0.76800000000000002,40.462000000000003,26.300000000000001,26.300000000000001,2.0600000000000001,4.2439999999999998,2.2690000000000001,5.1459999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1400000000000001,-3.2799999999999998,-3.29,2.6299999999999999,-2.0099999999999998
97,C10H18O2,1.585,-0.80700000000000005,50.512999999999998,26.300000000000001,26.300000000000001,2.573,6.6210000000000004,3.1480000000000001,9.9090000000000007,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.5800000000000001,-3.7599999999999998,-3.7999999999999998,3.4399999999999999,-2.4199999999999999
98,C9H16O2,1.585,-0.79000000000000004,45.835000000000001,26.300000000000001,26.300000000000001,2.27,5.1520000000000001,2.7589999999999999,7.6130000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.3199999999999998,-3.48,-3.5,2.9199999999999999,-2.1200000000000001
99,C4H8O2,1.0,0.158,21.844999999999999,37.299999999999997,37.299999999999997,0.58599999999999997,0.34399999999999997,0.90000000000000002,0.80900000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8899999999999999,-1.8799999999999999,-1.8200000000000001,0.78000000000000003,0.34999999999999998
100,C10H12O2,3.0,-0.24399999999999999,49.575000000000003,29.460000000000001,29.460000000000001,2.1099999999999999,4.4530000000000003,2.5,6.2510000000000003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.1800000000000002,-3.3199999999999998,-3.3399999999999999,2.79,-2.0800000000000001
101,C10H12O2,3.0,-0.24399999999999999,49.575000000000003,29.460000000000001,29.460000000000001,2.1099999999999999,4.4530000000000003,2.5,6.2510000000000003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.1800000000000002,-3.3199999999999998,-3.3399999999999999,2.79,-2.0800000000000001
102,C8H14O2,1.585,-0.76800000000000002,41.256999999999998,26.300000000000001,26.300000000000001,1.9530000000000001,3.8130000000000002,2.294,5.2610000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0499999999999998,-3.1699999999999999,-3.1800000000000002,2.6400000000000001,-1.6599999999999999
103,C14H20O,3.0,-0.91200000000000003,64.281999999999996,17.07,17.07,3.5630000000000002,12.693,3.8359999999999999,14.712999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-4.4199999999999999,-4.7000000000000002,-4.79,4.5099999999999998,-4.5099999999999998
104,C14H20O,3.0,-0.91200000000000003,64.281999999999996,17.07,17.07,3.5630000000000002,12.693,3.8359999999999999,14.712999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-4.4199999999999999,-4.7000000000000002,-4.79,4.5099999999999998,-4.5099999999999998
105,C13H22O2,1.585,-0.33000000000000002,63.106000000000002,37.299999999999997,37.299999999999997,2.214,4.9000000000000004,2.6709999999999998,7.1349999999999998,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-3.27,-3.4199999999999999,-3.4399999999999999,2.7799999999999998,-2.8300000000000001
106,C13H22O2,1.585,-0.33000000000000002,63.106000000000002,37.299999999999997,37.299999999999997,2.214,4.9000000000000004,2.6709999999999998,7.1349999999999998,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-3.27,-3.4199999999999999,-3.4399999999999999,2.7799999999999998,-2.8300000000000001
107,C8H8O2,3.0,-0.76800000000000002,37.585999999999999,26.300000000000001,26.300000000000001,2.0339999999999998,4.1349999999999998,1.6850000000000001,2.8410000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1200000000000001,-3.25,-3.2599999999999998,1.98,-1.7
108,C6H10O2,1.585,-0.70999999999999996,32.091000000000001,26.300000000000001,26.300000000000001,1.266,1.6020000000000001,1.5669999999999999,2.4569999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4700000000000002,-2.52,-2.5,1.6200000000000001,-0.96999999999999997
