molid,identifiere,ISIZ,IAC,AAC,IDE,IDM,IDDE,IDDM,IDET,IDMT,IVDE,IVDM,HVcpx,HDcpx,Uindex,Vindex,Xindex,Yindex,IC0,TIC0,SIC0,CIC0,BIC0,IC1,TIC1,SIC1,CIC1,BIC1,IC2,TIC2,SIC2,CIC2,BIC2,IC3,TIC3,SIC3,CIC3,BIC3,IC4,TIC4,SIC4,CIC4,BIC4,IC5,TIC5,SIC5,CIC5,BIC5
11,C5H10O2,69.486999999999995,22.658000000000001,1.333,1.8839999999999999,4.2510000000000003,2.5219999999999998,2.7759999999999998,39.567999999999998,195.55500000000001,1.379,2.6259999999999999,1.97,1.246,14.554,0.96599999999999997,1.2709999999999999,3.2530000000000001,1.333,22.658000000000001,0.32600000000000001,2.7549999999999999,0.32600000000000001,2.2919999999999998,38.957999999999998,0.56100000000000005,1.796,0.56100000000000005,3.0569999999999999,51.976999999999997,0.748,1.03,0.748,3.4100000000000001,57.976999999999997,0.83399999999999996,0.67700000000000005,0.83399999999999996,3.2810000000000001,55.771000000000001,0.80300000000000005,0.80700000000000005,0.80300000000000005,2.6259999999999999,44.639000000000003,0.64200000000000002,1.462,0.64200000000000002
12,C5H10O2,69.486999999999995,22.658000000000001,1.333,1.8839999999999999,4.2510000000000003,2.5219999999999998,2.7759999999999998,39.567999999999998,195.55500000000001,1.379,2.6259999999999999,1.97,1.246,14.554,0.96599999999999997,1.2709999999999999,3.2530000000000001,1.333,22.658000000000001,0.32600000000000001,2.7549999999999999,0.32600000000000001,2.2919999999999998,38.957999999999998,0.56100000000000005,1.796,0.56100000000000005,3.0569999999999999,51.976999999999997,0.748,1.03,0.748,3.4100000000000001,57.976999999999997,0.83399999999999996,0.67700000000000005,0.83399999999999996,3.2810000000000001,55.771000000000001,0.80300000000000005,0.80700000000000005,0.80300000000000005,2.6259999999999999,44.639000000000003,0.64200000000000002,1.462,0.64200000000000002
13,C10H16,122.211,24.992000000000001,0.96099999999999997,1.897,5.3609999999999998,2.5219999999999998,3.3029999999999999,85.364000000000004,546.774,1.895,3.1749999999999998,1.9930000000000001,1.401,13.225,0.53300000000000003,0.70699999999999996,1.8819999999999999,0.96099999999999997,24.992000000000001,0.20399999999999999,3.7389999999999999,0.20000000000000001,2.3700000000000001,61.607999999999997,0.504,2.331,0.49299999999999999,3.6899999999999999,95.947000000000003,0.78500000000000003,1.01,0.76800000000000002,3.6899999999999999,95.947000000000003,0.78500000000000003,1.01,0.76800000000000002,3.6899999999999999,95.947000000000003,0.78500000000000003,1.01,0.76800000000000002,3.6899999999999999,95.947000000000003,0.78500000000000003,1.01,0.76800000000000002
14,C13H24O2,206.131,45.985999999999997,1.179,3.0750000000000002,6.492,3.6400000000000001,3.8719999999999999,322.916,2804.607,1.506,3.798,2.9780000000000002,1.53,54.290999999999997,0.67300000000000004,1.042,1.855,1.179,45.985999999999997,0.223,4.1059999999999999,0.222,2.2170000000000001,86.478999999999999,0.41999999999999998,3.0680000000000001,0.41699999999999998,3.536,137.892,0.66900000000000004,1.75,0.66400000000000003,4.2850000000000001,167.11099999999999,0.81100000000000005,1.0009999999999999,0.80500000000000005,4.5410000000000004,177.11099999999999,0.85899999999999999,0.74399999999999999,0.85299999999999998,4.5410000000000004,177.11099999999999,0.85899999999999999,0.74399999999999999,0.85299999999999998
15,C8H18O,128.38200000000001,29.323,1.0860000000000001,2.794,4.9169999999999998,2.2810000000000001,3.1360000000000001,100.592,590.02700000000004,0.76400000000000001,3.125,2.7749999999999999,1.3300000000000001,23.007000000000001,0.57999999999999996,0.93200000000000005,1.46,1.0860000000000001,29.323,0.22800000000000001,3.669,0.23100000000000001,1.607,43.384999999999998,0.33800000000000002,3.1480000000000001,0.34200000000000003,2.6150000000000002,70.608000000000004,0.55000000000000004,2.1400000000000001,0.55600000000000005,3.3940000000000001,91.626999999999995,0.71399999999999997,1.361,0.72199999999999998,3.9119999999999999,105.627,0.82299999999999995,0.84299999999999997,0.83199999999999996,4.0599999999999996,109.627,0.85399999999999998,0.69499999999999995,0.86399999999999999
16,C5H12O,75.058999999999997,20.428999999999998,1.135,2.149,3.7040000000000002,1.585,2.5529999999999999,32.238999999999997,129.65100000000001,0.91800000000000004,2.5219999999999998,2.2519999999999998,1.1479999999999999,11.598000000000001,0.73699999999999999,1.0840000000000001,1.958,1.135,20.428999999999998,0.27200000000000002,3.0350000000000001,0.27800000000000002,1.792,32.25,0.42999999999999999,2.3780000000000001,0.438,2.9329999999999998,52.793999999999997,0.70299999999999996,1.2370000000000001,0.71799999999999997,3.4609999999999999,62.304000000000002,0.82999999999999996,0.70899999999999996,0.84699999999999998,3.4609999999999999,62.304000000000002,0.82999999999999996,0.70899999999999996,0.84699999999999998,3.2029999999999998,57.651000000000003,0.76800000000000002,0.96699999999999997,0.78400000000000003
17,C8H10O,80.710999999999999,23.491,1.236,2.1499999999999999,5.0049999999999999,2.1970000000000001,3.1480000000000001,77.394999999999996,440.41699999999997,1.4359999999999999,3.0859999999999999,2.2000000000000002,1.3500000000000001,14.173999999999999,0.55800000000000005,0.77900000000000003,1.764,1.236,23.491,0.29099999999999998,3.012,0.27700000000000002,2.605,49.491,0.61299999999999999,1.643,0.58399999999999996,3.0310000000000001,57.591000000000001,0.71399999999999997,1.2170000000000001,0.68000000000000005,3.4319999999999999,65.200999999999993,0.80800000000000005,0.81599999999999995,0.77000000000000002,3.577,67.956000000000003,0.84199999999999997,0.67100000000000004,0.80200000000000005,3.577,67.956000000000003,0.84199999999999997,0.67100000000000004,0.80200000000000005
18,C8H10O,80.710999999999999,23.491,1.236,2.1499999999999999,5.0049999999999999,2.1970000000000001,3.1480000000000001,77.394999999999996,440.41699999999997,1.4359999999999999,3.0859999999999999,2.2000000000000002,1.3500000000000001,14.173999999999999,0.55800000000000005,0.77900000000000003,1.764,1.236,23.491,0.29099999999999998,3.012,0.27700000000000002,2.605,49.491,0.61299999999999999,1.643,0.58399999999999996,3.0310000000000001,57.591000000000001,0.71399999999999997,1.2170000000000001,0.68000000000000005,3.4319999999999999,65.200999999999993,0.80800000000000005,0.81599999999999995,0.77000000000000002,3.577,67.956000000000003,0.84199999999999997,0.67100000000000004,0.80200000000000005,3.577,67.956000000000003,0.84199999999999997,0.67100000000000004,0.80200000000000005
19,C3H8O,43.020000000000003,14.265000000000001,1.1890000000000001,1.4590000000000001,2.4460000000000002,1.0,1.9710000000000001,8.7550000000000008,24.463999999999999,1.0,1.9179999999999999,1.75,0.90600000000000003,6.056,1.089,1.3280000000000001,3.1320000000000001,1.1890000000000001,14.265000000000001,0.33200000000000002,2.3959999999999999,0.34399999999999997,1.9470000000000001,23.367999999999999,0.54300000000000004,1.6379999999999999,0.56299999999999994,2.855,34.265000000000001,0.79600000000000004,0.72999999999999998,0.82499999999999996,2.855,34.265000000000001,0.79600000000000004,0.72999999999999998,0.82499999999999996,2.4460000000000002,29.356999999999999,0.68200000000000005,1.139,0.70699999999999996,0.81100000000000005,9.7349999999999994,0.22600000000000001,2.774,0.23499999999999999
20,C10H18O,140.881,32.603999999999999,1.1240000000000001,2.0649999999999999,5.6369999999999996,2.6640000000000001,3.4350000000000001,113.562,744.072,1.79,3.3039999999999998,2.0819999999999999,1.4359999999999999,15.026999999999999,0.51500000000000001,0.68899999999999995,1.8340000000000001,1.1240000000000001,32.603999999999999,0.23100000000000001,3.734,0.22900000000000001,1.7609999999999999,51.067999999999998,0.36199999999999999,3.097,0.35899999999999999,2.702,78.352000000000004,0.55600000000000005,2.1560000000000001,0.55100000000000005,3.125,90.617000000000004,0.64300000000000002,1.7330000000000001,0.63700000000000001,3.4009999999999998,98.617000000000004,0.69999999999999996,1.4570000000000001,0.69299999999999995,3.4009999999999998,98.617000000000004,0.69999999999999996,1.4570000000000001,0.69299999999999995
21,C4H8O,48.106000000000002,16.106000000000002,1.2390000000000001,1.522,3.1970000000000001,1.9219999999999999,2.2909999999999999,15.218999999999999,57.548999999999999,1.371,2.1560000000000001,1.732,1.0669999999999999,8.3640000000000008,1.1060000000000001,1.327,3.9159999999999999,1.2390000000000001,16.106000000000002,0.33500000000000002,2.4620000000000002,0.33500000000000002,1.8540000000000001,24.106000000000002,0.501,1.8460000000000001,0.501,2.8149999999999999,36.595999999999997,0.76100000000000001,0.88500000000000001,0.76100000000000001,2.8149999999999999,36.595999999999997,0.76100000000000001,0.88500000000000001,0.76100000000000001,2.4129999999999998,31.370000000000001,0.65200000000000002,1.2869999999999999,0.65200000000000002,1.0,13.0,0.27000000000000002,2.7000000000000002,0.27000000000000002
22,C7H14O,98.106999999999999,25.152999999999999,1.143,2.4620000000000002,4.5869999999999997,2.25,2.9689999999999999,68.938000000000002,362.37599999999998,1.4059999999999999,2.8959999999999999,2.4329999999999998,1.286,18.751999999999999,0.68000000000000005,1.038,1.8120000000000001,1.143,25.152999999999999,0.25600000000000001,3.3159999999999998,0.25600000000000001,1.8200000000000001,40.049999999999997,0.40799999999999997,2.6389999999999998,0.40799999999999997,3.2309999999999999,71.087999999999994,0.72499999999999998,1.228,0.72499999999999998,3.6640000000000001,80.597999999999999,0.82199999999999995,0.79600000000000004,0.82199999999999995,3.6640000000000001,80.597999999999999,0.82199999999999995,0.79600000000000004,0.82199999999999995,3.5590000000000002,78.287000000000006,0.79800000000000004,0.90100000000000002,0.79800000000000004
23,C6H12O,80.710999999999999,22.181000000000001,1.167,2.2130000000000001,4.1959999999999997,2.2360000000000002,2.7759999999999998,46.463999999999999,218.184,1.4490000000000001,2.6890000000000001,2.246,1.23,14.906000000000001,0.75800000000000001,1.1080000000000001,2.1070000000000002,1.167,22.181000000000001,0.27500000000000002,3.0800000000000001,0.27500000000000002,1.8779999999999999,35.691000000000003,0.442,2.3690000000000002,0.442,3.2210000000000001,61.201000000000001,0.75800000000000001,1.0269999999999999,0.75800000000000001,3.4319999999999999,65.200999999999993,0.80800000000000005,0.81599999999999995,0.80800000000000005,3.4319999999999999,65.200999999999993,0.80800000000000005,0.81599999999999995,0.80800000000000005,3.1749999999999998,60.326999999999998,0.747,1.073,0.747
24,C6H10O,69.486999999999995,20.757999999999999,1.2210000000000001,2.1360000000000001,4.2160000000000002,2.8069999999999999,2.7730000000000001,44.854999999999997,210.809,1.4490000000000001,2.6890000000000001,2.2050000000000001,1.236,14.742000000000001,0.82599999999999996,1.159,2.46,1.2210000000000001,20.757999999999999,0.29899999999999999,2.8660000000000001,0.29299999999999998,2.5579999999999998,43.487000000000002,0.626,1.5289999999999999,0.61299999999999999,3.4100000000000001,57.976999999999997,0.83399999999999996,0.67700000000000005,0.81799999999999995,3.4100000000000001,57.976999999999997,0.83399999999999996,0.67700000000000005,0.81799999999999995,3.2810000000000001,55.771000000000001,0.80300000000000005,0.80700000000000005,0.78700000000000003,2.8149999999999999,47.856000000000002,0.68899999999999995,1.272,0.67500000000000004
25,C8H16O,116.096,28.096,1.1240000000000001,2.673,4.931,2.5030000000000001,3.1389999999999998,96.242999999999995,562.149,1.3520000000000001,3.0779999999999998,2.6230000000000002,1.333,22.957999999999998,0.626,0.98399999999999999,1.6220000000000001,1.1240000000000001,28.096,0.24199999999999999,3.52,0.24199999999999999,1.764,44.095999999999997,0.38,2.8799999999999999,0.38,3.1429999999999998,78.587000000000003,0.67700000000000005,1.5,0.67700000000000005,3.7029999999999998,92.587000000000003,0.79700000000000004,0.93999999999999995,0.79700000000000004,3.863,96.587000000000003,0.83199999999999996,0.78000000000000003,0.83199999999999996,3.863,96.587000000000003,0.83199999999999996,0.78000000000000003,0.83199999999999996
26,C8H10O,80.710999999999999,23.491,1.236,2.3330000000000002,4.976,2.419,3.1419999999999999,84.004000000000005,467.75400000000002,0.98599999999999999,3.1280000000000001,2.383,1.3440000000000001,14.273999999999999,0.50700000000000001,0.73099999999999998,1.506,1.236,23.491,0.29099999999999998,3.012,0.27700000000000002,2.605,49.491,0.61299999999999999,1.643,0.58399999999999996,3.0710000000000002,58.345999999999997,0.72299999999999998,1.177,0.68899999999999995,3.4710000000000001,65.956000000000003,0.81699999999999995,0.77700000000000002,0.77800000000000002,3.6160000000000001,68.710999999999999,0.85099999999999998,0.63200000000000001,0.81100000000000005,3.6160000000000001,68.710999999999999,0.85099999999999998,0.63200000000000001,0.81100000000000005
27,C8H11N,86.438999999999993,24.385000000000002,1.2190000000000001,2.3330000000000002,4.976,2.419,3.1419999999999999,84.004000000000005,467.75400000000002,0.98599999999999999,3.1280000000000001,2.383,1.3440000000000001,14.273999999999999,0.50700000000000001,0.73099999999999998,1.506,1.2190000000000001,24.385000000000002,0.28199999999999997,3.1030000000000002,0.27000000000000002,2.661,53.219000000000001,0.61599999999999999,1.661,0.58799999999999997,3.1040000000000001,62.073999999999998,0.71799999999999997,1.218,0.68600000000000005,3.484,69.683999999999997,0.80600000000000005,0.83799999999999997,0.77000000000000002,3.6219999999999999,72.438999999999993,0.83799999999999997,0.69999999999999996,0.80100000000000005,3.6219999999999999,72.438999999999993,0.83799999999999997,0.69999999999999996,0.80100000000000005
28,C10H18O,140.881,32.603999999999999,1.1240000000000001,2.3359999999999999,5.6159999999999997,2.9140000000000001,3.4329999999999998,128.48599999999999,853.55899999999997,1.5389999999999999,3.3559999999999999,2.355,1.431,19.024000000000001,0.53500000000000003,0.755,1.7070000000000001,1.1240000000000001,32.603999999999999,0.23100000000000001,3.734,0.22900000000000001,1.925,55.823,0.39600000000000002,2.9329999999999998,0.39200000000000002,3.3580000000000001,97.372,0.69099999999999995,1.5,0.68400000000000005,4.0469999999999997,117.372,0.83299999999999996,0.81100000000000005,0.82499999999999996,4.1849999999999996,121.372,0.86199999999999999,0.67300000000000004,0.85299999999999998,4.1849999999999996,121.372,0.86199999999999999,0.67300000000000004,0.85299999999999998
29,C10H18O,140.881,32.603999999999999,1.1240000000000001,2.3359999999999999,5.6159999999999997,2.9140000000000001,3.4329999999999998,128.48599999999999,853.55899999999997,1.5389999999999999,3.3559999999999999,2.355,1.431,19.024000000000001,0.53500000000000003,0.755,1.7070000000000001,1.1240000000000001,32.603999999999999,0.23100000000000001,3.734,0.22900000000000001,1.925,55.823,0.39600000000000002,2.9329999999999998,0.39200000000000002,3.3580000000000001,97.372,0.69099999999999995,1.5,0.68400000000000005,4.0469999999999997,117.372,0.83299999999999996,0.81100000000000005,0.82499999999999996,4.1849999999999996,121.372,0.86199999999999999,0.67300000000000004,0.85299999999999998,4.1849999999999996,121.372,0.86199999999999999,0.67300000000000004,0.85299999999999998
30,C10H18O,140.881,32.603999999999999,1.1240000000000001,2.3359999999999999,5.6159999999999997,2.9140000000000001,3.4329999999999998,128.48599999999999,853.55899999999997,1.5389999999999999,3.3559999999999999,2.355,1.431,19.024000000000001,0.53500000000000003,0.755,1.7070000000000001,1.1240000000000001,32.603999999999999,0.23100000000000001,3.734,0.22900000000000001,1.925,55.823,0.39600000000000002,2.9329999999999998,0.39200000000000002,3.3580000000000001,97.372,0.69099999999999995,1.5,0.68400000000000005,4.0469999999999997,117.372,0.83299999999999996,0.81100000000000005,0.82499999999999996,4.1849999999999996,121.372,0.86199999999999999,0.67300000000000004,0.85299999999999998,4.1849999999999996,121.372,0.86199999999999999,0.67300000000000004,0.85299999999999998
31,C10H18O,140.881,32.603999999999999,1.1240000000000001,2.3359999999999999,5.6159999999999997,2.9140000000000001,3.4329999999999998,128.48599999999999,853.55899999999997,1.5389999999999999,3.3559999999999999,2.355,1.431,19.024000000000001,0.53500000000000003,0.755,1.7070000000000001,1.1240000000000001,32.603999999999999,0.23100000000000001,3.734,0.22900000000000001,1.925,55.823,0.39600000000000002,2.9329999999999998,0.39200000000000002,3.3580000000000001,97.372,0.69099999999999995,1.5,0.68400000000000005,4.0469999999999997,117.372,0.83299999999999996,0.81100000000000005,0.82499999999999996,4.1849999999999996,121.372,0.86199999999999999,0.67300000000000004,0.85299999999999998,4.1849999999999996,121.372,0.86199999999999999,0.67300000000000004,0.85299999999999998
32,C10H18O,140.881,32.603999999999999,1.1240000000000001,2.1779999999999999,5.6319999999999997,2.5499999999999998,3.4380000000000002,119.809,811.072,1.823,3.2999999999999998,2.1499999999999999,1.4339999999999999,18.966000000000001,0.57799999999999996,0.79700000000000004,1.9319999999999999,1.1240000000000001,32.603999999999999,0.23100000000000001,3.734,0.22900000000000001,1.9419999999999999,56.313000000000002,0.40000000000000002,2.9159999999999999,0.39600000000000002,3.1059999999999999,90.087000000000003,0.63900000000000001,1.752,0.63300000000000001,3.4340000000000002,99.596999999999994,0.70699999999999996,1.4239999999999999,0.69999999999999996,3.4340000000000002,99.596999999999994,0.70699999999999996,1.4239999999999999,0.69999999999999996,3.4340000000000002,99.596999999999994,0.70699999999999996,1.4239999999999999,0.69999999999999996
33,C10H18O,140.881,32.603999999999999,1.1240000000000001,2.1779999999999999,5.6319999999999997,2.5499999999999998,3.4380000000000002,119.809,811.072,1.823,3.2999999999999998,2.1499999999999999,1.4339999999999999,18.966000000000001,0.57799999999999996,0.79700000000000004,1.9319999999999999,1.1240000000000001,32.603999999999999,0.23100000000000001,3.734,0.22900000000000001,1.9419999999999999,56.313000000000002,0.40000000000000002,2.9159999999999999,0.39600000000000002,3.1059999999999999,90.087000000000003,0.63900000000000001,1.752,0.63300000000000001,3.4340000000000002,99.596999999999994,0.70699999999999996,1.4239999999999999,0.69999999999999996,3.4340000000000002,99.596999999999994,0.70699999999999996,1.4239999999999999,0.69999999999999996,3.4340000000000002,99.596999999999994,0.70699999999999996,1.4239999999999999,0.69999999999999996
34,C7H5Cl3O,64.0,27.984000000000002,1.7490000000000001,2.23,5.6280000000000001,2.9140000000000001,3.4329999999999998,122.661,821.66200000000003,1.573,3.3220000000000001,2.21,1.4339999999999999,18.986000000000001,0.56799999999999995,0.78900000000000003,1.8480000000000001,1.7490000000000001,27.984000000000002,0.437,2.2509999999999999,0.41199999999999998,2.8580000000000001,45.734999999999999,0.71499999999999997,1.1419999999999999,0.67300000000000004,3.0310000000000001,48.490000000000002,0.75800000000000001,0.96899999999999997,0.71299999999999997,3.2029999999999998,51.244999999999997,0.80100000000000005,0.79700000000000004,0.754,3.2029999999999998,51.244999999999997,0.80100000000000005,0.79700000000000004,0.754,3.2029999999999998,51.244999999999997,0.80100000000000005,0.79700000000000004,0.754
35,C8H8O2,75.058999999999997,25.059000000000001,1.3919999999999999,2.1509999999999998,5.3390000000000004,2.722,3.2989999999999999,96.789000000000001,608.67200000000003,1.571,3.2090000000000001,2.1680000000000001,1.3959999999999999,16.456,0.56999999999999995,0.78800000000000003,1.869,1.3919999999999999,25.059000000000001,0.33400000000000002,2.778,0.312,3.0169999999999999,54.304000000000002,0.72299999999999998,1.153,0.67700000000000005,3.3500000000000001,60.304000000000002,0.80300000000000005,0.81999999999999995,0.751,3.7949999999999999,68.304000000000002,0.91000000000000003,0.375,0.85099999999999998,3.9060000000000001,70.304000000000002,0.93700000000000006,0.26400000000000001,0.876,3.9060000000000001,70.304000000000002,0.93700000000000006,0.26400000000000001,0.876
36,C9H10O,86.438999999999993,24.690000000000001,1.234,2.1509999999999998,5.3390000000000004,2.722,3.2989999999999999,96.789000000000001,608.67200000000003,1.571,3.2090000000000001,2.1680000000000001,1.3959999999999999,16.456,0.56999999999999995,0.78800000000000003,1.869,1.234,24.690000000000001,0.28599999999999998,3.0870000000000002,0.26900000000000002,2.6459999999999999,52.929000000000002,0.61199999999999999,1.675,0.57699999999999996,3.0459999999999998,60.929000000000002,0.70499999999999996,1.2749999999999999,0.66400000000000003,3.746,74.929000000000002,0.86699999999999999,0.57499999999999996,0.81699999999999995,3.8460000000000001,76.929000000000002,0.89000000000000001,0.47499999999999998,0.83899999999999997,3.8460000000000001,76.929000000000002,0.89000000000000001,0.47499999999999998,0.83899999999999997
37,C10H12O,104.042,27.803000000000001,1.2090000000000001,2.3279999999999998,5.6130000000000004,3.278,3.4329999999999998,128.041,841.90599999999995,1.573,3.3220000000000001,2.2839999999999998,1.4299999999999999,19.07,0.54400000000000004,0.76800000000000002,1.7270000000000001,1.2090000000000001,27.803000000000001,0.26700000000000002,3.3149999999999999,0.254,2.5760000000000001,59.247999999999998,0.56899999999999995,1.948,0.54200000000000004,2.9889999999999999,68.757999999999996,0.66100000000000003,1.534,0.629,3.6419999999999999,83.777000000000001,0.80500000000000005,0.88100000000000001,0.76600000000000001,3.903,89.777000000000001,0.86299999999999999,0.62,0.82099999999999995,3.903,89.777000000000001,0.86299999999999999,0.62,0.82099999999999995
38,C7H16O,110.039,26.388000000000002,1.099,2.3940000000000001,4.6050000000000004,2.5,2.9660000000000002,67.037999999999997,349.97399999999999,1.4059999999999999,2.8959999999999999,2.4140000000000001,1.292,18.599,0.73399999999999999,1.0860000000000001,2.0489999999999999,1.099,26.388000000000002,0.23999999999999999,3.4849999999999999,0.24299999999999999,1.726,41.436,0.377,2.8580000000000001,0.38200000000000001,2.855,68.528999999999996,0.623,1.73,0.63100000000000001,3.605,86.528999999999996,0.78600000000000003,0.97999999999999998,0.79700000000000004,3.855,92.528999999999996,0.84099999999999997,0.72999999999999998,0.85199999999999998,3.762,90.293999999999997,0.82099999999999995,0.82299999999999995,0.83199999999999996
39,C7H16O,110.039,26.388000000000002,1.099,2.3940000000000001,4.6050000000000004,2.5,2.9660000000000002,67.037999999999997,349.97399999999999,1.4059999999999999,2.8959999999999999,2.4140000000000001,1.292,18.599,0.73399999999999999,1.0860000000000001,2.0489999999999999,1.099,26.388000000000002,0.23999999999999999,3.4849999999999999,0.24299999999999999,1.726,41.436,0.377,2.8580000000000001,0.38200000000000001,2.855,68.528999999999996,0.623,1.73,0.63100000000000001,3.605,86.528999999999996,0.78600000000000003,0.97999999999999998,0.79700000000000004,3.855,92.528999999999996,0.84099999999999997,0.72999999999999998,0.85199999999999998,3.762,90.293999999999997,0.82099999999999995,0.82299999999999995,0.83199999999999996
40,C13H18O2,166.465,41.301000000000002,1.252,3.1709999999999998,6.4509999999999996,2.8730000000000002,3.883,332.96300000000002,2941.5569999999998,1.371,3.831,3.048,1.5189999999999999,31.565000000000001,0.34000000000000002,0.54900000000000004,0.88100000000000001,1.252,41.301000000000002,0.248,3.7930000000000001,0.23999999999999999,2.8220000000000001,93.140000000000001,0.56000000000000005,2.222,0.54200000000000004,3.7749999999999999,124.59099999999999,0.748,1.2689999999999999,0.72499999999999998,4.0060000000000002,132.19999999999999,0.79400000000000004,1.038,0.76900000000000002,4.0899999999999999,134.95500000000001,0.81100000000000005,0.95499999999999996,0.78500000000000003,4.0899999999999999,134.95500000000001,0.81100000000000005,0.95499999999999996,0.78500000000000003
41,C10H12O2,110.039,31.800000000000001,1.325,2.7509999999999999,5.8170000000000002,2.855,3.5510000000000002,181.57599999999999,1262.182,1.5,3.4910000000000001,2.6680000000000001,1.45,22.085000000000001,0.441,0.66500000000000004,1.2509999999999999,1.325,31.800000000000001,0.28899999999999998,3.2599999999999998,0.27600000000000002,2.9180000000000001,70.039000000000001,0.63600000000000001,1.667,0.60699999999999998,3.605,86.528999999999996,0.78600000000000003,0.97999999999999998,0.75,3.7719999999999998,90.528999999999996,0.82299999999999995,0.81299999999999994,0.78500000000000003,3.7719999999999998,90.528999999999996,0.82299999999999995,0.81299999999999994,0.78500000000000003,3.7719999999999998,90.528999999999996,0.82299999999999995,0.81299999999999994,0.78500000000000003
42,C6H7SN,58.603000000000002,23.442,1.5629999999999999,1.8919999999999999,4.6639999999999997,2.75,2.9729999999999999,52.979999999999997,284.49099999999999,1.5,2.9060000000000001,1.968,1.306,11.887,0.64500000000000002,0.85499999999999998,2.2160000000000002,1.5629999999999999,23.442,0.40000000000000002,2.3439999999999999,0.371,3.0569999999999999,45.847999999999999,0.78200000000000003,0.84999999999999998,0.72599999999999998,3.4569999999999999,51.847999999999999,0.88500000000000001,0.45000000000000001,0.82099999999999995,3.4569999999999999,51.847999999999999,0.88500000000000001,0.45000000000000001,0.82099999999999995,3.4569999999999999,51.847999999999999,0.88500000000000001,0.45000000000000001,0.82099999999999995,3.4569999999999999,51.847999999999999,0.88500000000000001,0.45000000000000001,0.82099999999999995
43,C8H16O,116.096,28.096,1.1240000000000001,2.391,4.984,2.2810000000000001,3.1389999999999998,86.078000000000003,498.39800000000002,1.53,3.0310000000000001,2.411,1.347,22.550999999999998,0.78000000000000003,1.135,2.282,1.1240000000000001,28.096,0.24199999999999999,3.52,0.24199999999999999,1.8140000000000001,45.341999999999999,0.39100000000000001,2.8300000000000001,0.39100000000000001,3.1030000000000002,77.566999999999993,0.66800000000000004,1.5409999999999999,0.66800000000000004,3.8330000000000002,95.831999999999994,0.82499999999999996,0.81100000000000005,0.82499999999999996,3.8330000000000002,95.831999999999994,0.82499999999999996,0.81100000000000005,0.82499999999999996,3.7410000000000001,93.515000000000001,0.80500000000000005,0.90300000000000002,0.80500000000000005
44,C8H16O,116.096,28.096,1.1240000000000001,2.391,4.984,2.2810000000000001,3.1389999999999998,86.078000000000003,498.39800000000002,1.53,3.0310000000000001,2.411,1.347,22.550999999999998,0.78000000000000003,1.135,2.282,1.1240000000000001,28.096,0.24199999999999999,3.52,0.24199999999999999,1.8140000000000001,45.341999999999999,0.39100000000000001,2.8300000000000001,0.39100000000000001,3.1030000000000002,77.566999999999993,0.66800000000000004,1.5409999999999999,0.66800000000000004,3.8330000000000002,95.831999999999994,0.82499999999999996,0.81100000000000005,0.82499999999999996,3.8330000000000002,95.831999999999994,0.82499999999999996,0.81100000000000005,0.82499999999999996,3.7410000000000001,93.515000000000001,0.80500000000000005,0.90300000000000002,0.80500000000000005
45,C8H8O,69.486999999999995,21.486999999999998,1.264,2.1499999999999999,5.0049999999999999,2.1970000000000001,3.1480000000000001,77.394999999999996,440.41699999999997,1.4359999999999999,3.0859999999999999,2.2000000000000002,1.3500000000000001,14.173999999999999,0.55800000000000005,0.77900000000000003,1.764,1.264,21.486999999999998,0.309,2.8239999999999998,0.28799999999999998,2.4420000000000002,41.512999999999998,0.59699999999999998,1.6459999999999999,0.55600000000000005,2.7269999999999999,46.366999999999997,0.66700000000000004,1.3600000000000001,0.621,3.1749999999999998,53.976999999999997,0.77700000000000002,0.91200000000000003,0.72299999999999998,3.3370000000000002,56.731999999999999,0.81599999999999995,0.75,0.76000000000000001,3.3370000000000002,56.731999999999999,0.81599999999999995,0.75,0.76000000000000001
46,C11H12O3,122.211,36.383000000000003,1.399,3.0870000000000002,6.2569999999999997,3.093,3.7770000000000001,280.95100000000002,2296.4760000000001,1.149,3.7530000000000001,3.0059999999999998,1.5,28.184000000000001,0.36299999999999999,0.57499999999999996,0.96399999999999997,1.399,36.383000000000003,0.29799999999999999,3.3010000000000002,0.28199999999999997,2.8690000000000002,74.602000000000004,0.60999999999999999,1.831,0.57899999999999996,3.609,93.846999999999994,0.76800000000000002,1.091,0.72899999999999998,4.056,105.45699999999999,0.86299999999999999,0.64400000000000002,0.81899999999999995,4.1619999999999999,108.211,0.88500000000000001,0.53800000000000003,0.83999999999999997,4.1619999999999999,108.211,0.88500000000000001,0.53800000000000003,0.83999999999999997
47,C8H12O2,98.106999999999999,29.088000000000001,1.3220000000000001,2.581,5.2889999999999997,2.9220000000000002,3.2869999999999999,116.149,724.65300000000002,1.522,3.1970000000000001,2.5619999999999998,1.387,27.050999999999998,0.74399999999999999,1.105,2.1320000000000001,1.3220000000000001,29.088000000000001,0.29599999999999999,3.137,0.28799999999999998,2.823,62.106999999999999,0.63300000000000001,1.6359999999999999,0.61599999999999999,3.4820000000000002,76.597999999999999,0.78100000000000003,0.97799999999999998,0.75900000000000001,3.8450000000000002,84.597999999999999,0.86199999999999999,0.61399999999999999,0.83899999999999997,3.8450000000000002,84.597999999999999,0.86199999999999999,0.61399999999999999,0.83899999999999997,3.8450000000000002,84.597999999999999,0.86199999999999999,0.61399999999999999,0.83899999999999997
