molid,identifiere,W3D,J3D,H3D,AGDD,DDI,ADDD,G1,G2,RGyr,SPAN,SPAM,MEcc,SPH,ASP,FDI,PJI3,L/Bw,SEig,HOMA,RCI,AROM,HOMT,DISPm,QXXm,QYYm,QZZm,DISPv,QXXv,QYYv,QZZv,DISPe,QXXe,QYYe,QZZe,DISPp,QXXp,QYYp,QZZp,G(N..N),G(N..O),G(N..S),G(N..P),G(N..F),G(N..Cl),G(N..Br),G(N..I),G(O..O),G(O..S),G(O..P),G(O..F),G(O..Cl),G(O..Br),G(O..I),G(S..S),G(S..P),G(S..F),G(S..Cl),G(S..Br),G(S..I),G(P..P),G(P..F),G(P..Cl),G(P..Br),G(P..I),G(F..F),G(F..Cl),G(F..Br),G(F..I),G(Cl..Cl),G(Cl..Br),G(Cl..I),G(Br..Br),G(Br..I),G(I..I)
277,C6H12O2,702.42499999999995,5.5490000000000004,67.602999999999994,70.242999999999995,191.607,19.161000000000001,7.7039999999999997,4.8440000000000003,2.875,5.2270000000000003,0.51100000000000001,1.0,0.85499999999999998,0.89600000000000002,0.96599999999999997,0.999,34.060000000000002,38.652999999999999,0.0,0.0,0.0,0.0,14.282,3.6779999999999999,87.635000000000005,89.980000000000004,4.5519999999999996,7.4029999999999996,76.828000000000003,79.497,0.47899999999999998,21.053999999999998,156.19800000000001,162.333,0.13400000000000001,9.0169999999999995,81.426000000000002,84.412000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,C6H12O2,646.77999999999997,6.0289999999999999,69.975999999999999,64.677999999999997,186.44399999999999,18.643999999999998,7.9829999999999997,4.8440000000000003,2.5739999999999998,4.2869999999999999,0.46300000000000002,1.0,0.78000000000000003,0.752,0.94099999999999995,0.73499999999999999,12.68,38.316000000000003,0.0,0.0,0.0,0.0,14.111000000000001,7.3739999999999997,66.831000000000003,71.055000000000007,4.5250000000000004,12.321,56.277999999999999,62.173999999999999,0.47199999999999998,31.119,116.491,128.83500000000001,0.13500000000000001,14.516,59.420000000000002,66.064999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,C12H18O3,2928.5520000000001,3.218,141.39400000000001,177.488,538.25999999999999,32.622,18.109000000000002,9.6620000000000008,4.048,7.202,0.46700000000000003,1.0,0.88900000000000001,0.83699999999999997,0.995,0.93200000000000005,27.149999999999999,66.436000000000007,0.39200000000000002,1.4139999999999999,0.94099999999999995,1.958,17.606999999999999,17.289999999999999,289.67399999999998,292.83600000000001,15.436999999999999,23.617999999999999,345.572,350.33300000000003,0.36499999999999999,57.182000000000002,606.35900000000004,616.01499999999999,0.91100000000000003,27.167999999999999,374.14999999999998,379.529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.776999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,C10H13O3,1362.2090000000001,3.4220000000000002,102.051,104.785,325.822,25.062999999999999,15.986000000000001,8.3729999999999993,2.9750000000000001,6.0750000000000002,0.48299999999999998,0.999,0.81999999999999995,0.496,0.97199999999999998,0.83099999999999996,4.4000000000000004,52.185000000000002,0.42699999999999999,1.4019999999999999,0.95199999999999996,2.9889999999999999,23.571999999999999,34.991,123.03400000000001,150.07499999999999,14.550000000000001,28.210999999999999,126.313,141.827,0.745,61.305,231.571,261.45499999999998,0.74199999999999999,29.792999999999999,135.005,149.941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4550000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,C11H22O2,3365.547,6.3140000000000001,158.215,192.31700000000001,600.45000000000005,34.311,14.335000000000001,7.7000000000000002,3.9540000000000002,7.4589999999999996,0.46200000000000002,1.0,0.92100000000000004,0.86499999999999999,0.98699999999999999,0.98399999999999999,26.84,69.864999999999995,0.0,0.0,0.0,0.0,1.5629999999999999,11.349,234.13900000000001,239.80699999999999,0.45100000000000001,19.704000000000001,340.53300000000002,347.59199999999998,0.049000000000000002,51.655999999999999,663.33100000000002,678.30200000000002,0.024,23.427,381.38999999999999,389.27100000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,C17H34O2,11103.196,6.7910000000000004,288.36000000000001,418.98899999999998,1431.6010000000001,54.023000000000003,21.231999999999999,11.112,6.2000000000000002,11.52,0.46600000000000003,1.0,0.96199999999999997,0.94999999999999996,1.0,0.98299999999999998,77.409999999999997,109.411,0.0,0.0,0.0,0.0,7.6749999999999998,14.696999999999999,859.34799999999996,866.65099999999995,2.004,28.382000000000001,1173.502,1182.857,0.23499999999999999,75.733999999999995,2227.9589999999998,2247.7199999999998,0.051999999999999998,34.091999999999999,1302.0440000000001,1312.5139999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,C14H28O2,6488.0360000000001,6.5880000000000001,220.93199999999999,294.911,969.27499999999998,44.058,17.783999999999999,9.4060000000000006,5.0629999999999997,9.532,0.46500000000000002,1.0,0.94699999999999995,0.92100000000000004,1.0,0.88600000000000001,47.670000000000002,89.432000000000002,0.0,0.0,0.0,0.0,4.8879999999999999,13.154,479.17399999999998,485.85300000000001,1.363,24.405000000000001,674.14099999999996,682.66099999999994,0.14999999999999999,64.450000000000003,1292.915,1310.9670000000001,0.039,29.187000000000001,751.13699999999994,760.67100000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,C13H26O2,5516.1210000000001,6.2640000000000002,195.749,269.07900000000001,850.00400000000002,41.463999999999999,16.303000000000001,8.8369999999999997,4.907,9.0060000000000002,0.46899999999999997,1.0,0.95399999999999996,0.93700000000000006,1.0,0.875,55.729999999999997,83.385999999999996,0.0,0.0,0.0,0.0,2.6280000000000001,9.1639999999999997,422.75400000000002,428.72000000000003,0.39300000000000002,17.486000000000001,605.19100000000003,611.31200000000001,0.090999999999999998,49.203000000000003,1165.721,1179.117,0.010999999999999999,21.186,675.79700000000003,682.50800000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,C13H26O2,5297.6729999999998,6.5030000000000001,199.43799999999999,258.423,836.11900000000003,40.786000000000001,16.635999999999999,8.8369999999999997,4.6900000000000004,8.8399999999999999,0.46400000000000002,1.0,0.93999999999999995,0.90800000000000003,1.0,0.97699999999999998,40.659999999999997,82.867999999999995,0.0,0.0,0.0,0.0,3.7330000000000001,12.409000000000001,384.20999999999998,390.37400000000002,1.0489999999999999,22.559000000000001,546.96100000000001,554.71299999999997,0.115,59.601999999999997,1053.827,1070.2470000000001,0.029999999999999999,26.943999999999999,610.48000000000002,619.14200000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,C12H16O3,2352.0169999999998,3.3239999999999998,129.89400000000001,151.74299999999999,466.13299999999998,30.073,18.768000000000001,9.4600000000000009,3.4660000000000002,6.5309999999999997,0.45900000000000002,1.0,0.91100000000000003,0.67500000000000004,0.97699999999999998,0.93899999999999995,7.9100000000000001,62.197000000000003,0.69799999999999995,1.4019999999999999,0.98199999999999998,5.5810000000000004,15.253,27.390999999999998,196.99700000000001,219.363,12.539999999999999,31.001999999999999,242.02500000000001,262.46899999999999,0.36599999999999999,71.387,423.56200000000001,467.39699999999999,0.72599999999999998,34.683999999999997,262.82100000000003,284.80500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6760000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,C10H12O,1084.8920000000001,2.9950000000000001,80.245000000000005,94.337999999999994,255.108,22.183,12.036,6.8120000000000003,2.7850000000000001,5.2859999999999996,0.47899999999999998,1.0,0.96299999999999997,0.67200000000000004,0.97099999999999997,0.92300000000000004,7.1900000000000004,46.348999999999997,0.60599999999999998,1.3959999999999999,0.98599999999999999,4.8470000000000004,7.5129999999999999,12.404,85.317999999999998,97.188999999999993,3.9340000000000002,19.364000000000001,106.497,123.96599999999999,0.23200000000000001,41.152999999999999,209.80199999999999,244.98699999999999,0.22500000000000001,22.088999999999999,117.676,137.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,C9H10O3,987.35000000000002,2.8839999999999999,73.518000000000001,89.759,232.71799999999999,21.155999999999999,14.891,8.0269999999999992,2.7490000000000001,5.2439999999999998,0.48799999999999999,0.999,0.91000000000000003,0.64900000000000002,0.96699999999999997,0.89500000000000002,9.8499999999999996,44.040999999999997,0.996,1.387,0.99399999999999999,5.9740000000000002,2.887,13.922000000000001,95.671000000000006,100.541,2.6080000000000001,16.872,105.504,115.809,0.14199999999999999,36.277999999999999,211.977,232.51900000000001,0.17899999999999999,18.82,115.258,127.16200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.359999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,C7H8O2,468.56,2.8119999999999998,50.231000000000002,55.125,139.0,16.353000000000002,10.021000000000001,5.8410000000000002,2.1970000000000001,4.1970000000000001,0.497,1.0,0.94299999999999995,0.56200000000000006,0.96899999999999997,0.88500000000000001,4.79,33.779000000000003,0.996,1.387,0.99399999999999999,5.9740000000000002,4.8540000000000001,9.5960000000000001,41.667999999999999,50.697000000000003,4.3970000000000002,12.968999999999999,41.543999999999997,53.131999999999998,0.11899999999999999,27.652000000000001,89.543999999999997,113.083,0.26100000000000001,14.612,45.270000000000003,58.165999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4880000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,C8H8O3,646.298,2.8519999999999999,59.444000000000003,68.031000000000006,172.85599999999999,18.195,13.146000000000001,7.4459999999999997,2.6930000000000001,5.0510000000000002,0.51600000000000001,1.0,0.96899999999999997,0.74099999999999999,0.96399999999999997,0.80900000000000005,9.6600000000000001,38.014000000000003,0.996,1.387,0.99399999999999999,5.9740000000000002,11.166,10.587999999999999,86.507000000000005,96.790000000000006,5.9800000000000004,12.978,69.837999999999994,81.816999999999993,0.44500000000000001,27.756,141.078,165.721,0.27100000000000002,14.483000000000001,72.938000000000002,86.153999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.896000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,C10H12O3,1392.8130000000001,2.976,90.048000000000002,111.425,299.48700000000002,23.959,16.295999999999999,8.5960000000000001,3.0,5.8170000000000002,0.48199999999999998,0.999,0.86799999999999999,0.68600000000000005,0.96399999999999997,0.89800000000000002,12.93,49.884999999999998,0.996,1.387,0.99399999999999999,5.9740000000000002,4.5339999999999998,15.843999999999999,126.28700000000001,129.45400000000001,4.6769999999999996,20.609000000000002,149.56,157.13900000000001,0.091999999999999998,44.619,294.25299999999999,309.42500000000001,0.28699999999999998,23.184000000000001,164.27600000000001,173.09700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.359999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,C9H12O2,989.25099999999998,3.2679999999999998,83.677000000000007,86.022000000000006,251.495,21.869,13.051,7.0469999999999997,2.4630000000000001,4.3579999999999997,0.435,0.999,0.88300000000000001,0.45800000000000002,0.95899999999999996,0.79800000000000004,3.8599999999999999,46.337000000000003,0.99099999999999999,1.3819999999999999,1.0,5.944,5.8209999999999997,17.731999999999999,62.459000000000003,75.965999999999994,11.757,23.789000000000001,82.180999999999997,99.918999999999997,0.083000000000000004,52.209000000000003,152.762,189.44200000000001,0.81100000000000005,26.898,90.591999999999999,110.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,C7H6O2,344.07600000000002,2.6539999999999999,40.088000000000001,45.877000000000002,112.89400000000001,15.052,9.8499999999999996,5.6980000000000004,2.1059999999999999,3.6779999999999999,0.495,1.0,1.0,0.47099999999999997,1.0,0.83299999999999996,3.3700000000000001,30.221,0.68500000000000005,1.3959999999999999,0.98499999999999999,5.4820000000000002,5.7389999999999999,11.058,35.898000000000003,46.954999999999998,2.6400000000000001,12.829000000000001,31.277000000000001,44.104999999999997,0.35399999999999998,26.917000000000002,64.876000000000005,91.793000000000006,0.28399999999999997,14.188000000000001,33.216000000000001,47.404000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,C14H12O2,1624.319,2.5489999999999999,113.08799999999999,116.023,370.65899999999999,26.475999999999999,20.530000000000001,10.071,2.8900000000000001,5.0380000000000003,0.42399999999999999,0.99299999999999999,0.67900000000000005,0.27900000000000003,0.95199999999999996,0.50800000000000001,2.73,57.716999999999999,0.82799999999999996,1.399,0.98599999999999999,11.587999999999999,4.9880000000000004,48.890999999999998,112.88,135.99700000000001,1.504,49.670000000000002,136.34899999999999,155.523,0.28599999999999998,101.64,222.25800000000001,261.04199999999997,0.13300000000000001,53.838000000000001,146.50800000000001,166.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,C13H10O,1162.2539999999999,2.2799999999999998,86.210999999999999,96.853999999999999,283.25299999999999,23.603999999999999,16.75,8.7799999999999994,2.8010000000000002,4.8650000000000002,0.45000000000000001,1.0,0.92300000000000004,0.48399999999999999,0.98999999999999999,0.79200000000000004,3.9900000000000002,50.396999999999998,0.68999999999999995,1.397,0.98399999999999999,10.356,4.4960000000000004,25.782,96.450000000000003,117.705,1.9530000000000001,27.853999999999999,120.726,142.376,0.18099999999999999,55.847999999999999,194.00800000000001,237.40100000000001,0.084000000000000005,30.343,130.01900000000001,153.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,C11H11O3,1208.5229999999999,3.4449999999999998,95.555999999999997,96.682000000000002,301.30599999999998,24.103999999999999,18.100000000000001,8.8209999999999997,2.7240000000000002,4.8819999999999997,0.442,0.996,0.77400000000000002,0.41099999999999998,0.97099999999999997,0.73199999999999998,4.1900000000000004,50.732999999999997,0.99099999999999999,1.3819999999999999,1.0,5.944,6.4939999999999998,30.277999999999999,99.164000000000001,110.34999999999999,4.8099999999999996,27.323,109.30500000000001,120.154,0.42099999999999999,58.808999999999997,195.899,217.58799999999999,0.37,29.343,117.554,129.19800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4880000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,Mol.1 - Error,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
298,C14H12O2,1891.1590000000001,2.177,105.45,135.083,388.81599999999997,27.773,19.655999999999999,10.292999999999999,3.4750000000000001,5.9569999999999999,0.46100000000000002,0.999,0.81999999999999995,0.626,0.997,0.90200000000000002,8.0800000000000001,57.515000000000001,0.81599999999999995,1.3959999999999999,0.98899999999999999,11.427,2.5019999999999998,30.172000000000001,191.233,206.613,1.05,36.305,233.28899999999999,246.30799999999999,0.13200000000000001,74.046999999999997,364.67399999999998,390.00999999999999,0.073999999999999996,40.152000000000001,249.73400000000001,263.36599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,C11H14O2,1717.626,3.016,101.748,127.232,360.149,26.678000000000001,15.019,8.1590000000000007,3.3159999999999998,6.391,0.48699999999999999,0.999,0.82599999999999996,0.72299999999999998,0.99399999999999999,0.95599999999999996,17.010000000000002,53.875999999999998,0.99099999999999999,1.3819999999999999,1.0,5.944,6.923,16.744,157.09399999999999,158.24700000000001,11.789,23.157,203.49199999999999,206.46199999999999,0.099000000000000005,52.012999999999998,357.44099999999997,363.09100000000001,0.79800000000000004,26.353000000000002,222.16800000000001,225.95400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,C11H14O2,1605.4449999999999,3.222,104.253,118.922,351.56,26.042000000000002,15.385,8.1590000000000007,3.073,5.3369999999999997,0.44500000000000001,0.998,0.79100000000000004,0.624,0.97099999999999997,0.79600000000000004,9.5500000000000007,53.624000000000002,0.99099999999999999,1.3819999999999999,1.0,5.944,5.7380000000000004,20.129000000000001,129.63399999999999,134.05699999999999,10.786,27.855,164.82599999999999,172.30600000000001,0.124,61.523000000000003,289.654,304.93000000000001,0.73899999999999999,31.619,179.749,188.28700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,C16H14O2,2898.7089999999998,2.0910000000000002,126.393,181.16900000000001,513.22699999999998,32.076999999999998,21.777999999999999,11.471,4.2460000000000004,7.1790000000000003,0.47399999999999998,1.0,0.88900000000000001,0.748,1.0,0.84999999999999998,12.93,65.769000000000005,0.73999999999999999,1.399,0.98599999999999999,11.833,2.0590000000000002,32.564,332.815,350.58699999999999,1.3879999999999999,40.048999999999999,402.24700000000001,419.00999999999999,0.13300000000000001,81.614000000000004,614.923,647.82500000000005,0.099000000000000005,44.393999999999998,429.06700000000001,446.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,C8H8O2,556.53399999999999,2.8220000000000001,54.100999999999999,61.837000000000003,160.482,17.831,10.894,6.4409999999999998,2.5779999999999998,4.2489999999999997,0.48599999999999999,0.999,0.84299999999999997,0.627,0.995,0.747,9.0299999999999994,35.837000000000003,0.99099999999999999,1.3819999999999999,1.0,5.944,6.1420000000000003,12.542999999999999,70.259,72.507000000000005,4.0049999999999999,15.035,61.490000000000002,69.741,0.38100000000000001,32.268000000000001,115.88,132.32300000000001,0.38800000000000001,16.745999999999999,64.439999999999998,74.215000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,C7H8S,401.59500000000003,2.7610000000000001,44.615000000000002,50.198999999999998,129.75999999999999,16.219999999999999,8.7240000000000002,5.0199999999999996,2.1680000000000001,3.746,0.48399999999999999,0.997,0.86199999999999999,0.48399999999999999,1.0,0.93999999999999995,5.4199999999999999,32.601999999999997,0.99099999999999999,1.3819999999999999,1.0,5.944,6.2830000000000004,11.983000000000001,43.101999999999997,45.909999999999997,2.9009999999999998,14.388999999999999,39.710000000000001,48.606999999999999,0.047,28.873999999999999,71.710999999999999,91.549000000000007,0.35599999999999998,17.097000000000001,48.789000000000001,58.212000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,C15H14O2,2512.0340000000001,2.2090000000000001,123.773,162.06700000000001,477.82900000000001,30.827999999999999,20.981999999999999,10.893000000000001,3.8799999999999999,6.7610000000000001,0.46700000000000003,1.0,0.90400000000000003,0.78900000000000003,0.999,0.82199999999999995,17.75,62.720999999999997,0.99099999999999999,1.3819999999999999,1.0,11.888999999999999,0.73599999999999999,21.248999999999999,268.923,277.25599999999997,0.249,31.445,324.31,339.43799999999999,0.043999999999999997,66.533000000000001,499.66300000000001,530.553,0.023,35.683999999999997,346.14999999999998,363.50799999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,C10H12O2,1243.2280000000001,2.9409999999999998,84.510000000000005,103.602,283.95100000000002,23.663,13.800000000000001,7.5899999999999999,3.0030000000000001,5.6100000000000003,0.48299999999999998,0.998,0.82499999999999996,0.69399999999999995,0.99099999999999999,0.79600000000000004,14.380000000000001,47.746000000000002,0.99099999999999999,1.3819999999999999,1.0,5.944,3.4860000000000002,13.94,116.328,117.712,9.8510000000000009,19.984000000000002,145.07400000000001,150.27000000000001,0.13100000000000001,44.433,258.96300000000002,269.209,0.70299999999999996,22.780999999999999,158.19300000000001,164.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
