molid,identifiere,RDF010u,RDF015u,RDF020u,RDF025u,RDF030u,RDF035u,RDF040u,RDF045u,RDF050u,RDF055u,RDF060u,RDF065u,RDF070u,RDF075u,RDF080u,RDF085u,RDF090u,RDF095u,RDF100u,RDF105u,RDF110u,RDF115u,RDF120u,RDF125u,RDF130u,RDF135u,RDF140u,RDF145u,RDF150u,RDF155u,RDF010m,RDF015m,RDF020m,RDF025m,RDF030m,RDF035m,RDF040m,RDF045m,RDF050m,RDF055m,RDF060m,RDF065m,RDF070m,RDF075m,RDF080m,RDF085m,RDF090m,RDF095m,RDF100m,RDF105m,RDF110m,RDF115m,RDF120m,RDF125m,RDF130m,RDF135m,RDF140m,RDF145m,RDF150m,RDF155m,RDF010v,RDF015v,RDF020v,RDF025v,RDF030v,RDF035v,RDF040v,RDF045v,RDF050v,RDF055v,RDF060v,RDF065v,RDF070v,RDF075v,RDF080v,RDF085v,RDF090v,RDF095v,RDF100v,RDF105v,RDF110v,RDF115v,RDF120v,RDF125v,RDF130v,RDF135v,RDF140v,RDF145v,RDF150v,RDF155v,RDF010e,RDF015e,RDF020e,RDF025e,RDF030e,RDF035e,RDF040e,RDF045e,RDF050e,RDF055e,RDF060e,RDF065e,RDF070e,RDF075e,RDF080e,RDF085e,RDF090e,RDF095e,RDF100e,RDF105e,RDF110e,RDF115e,RDF120e,RDF125e,RDF130e,RDF135e,RDF140e,RDF145e,RDF150e,RDF155e,RDF010p,RDF015p,RDF020p,RDF025p,RDF030p,RDF035p,RDF040p,RDF045p,RDF050p,RDF055p,RDF060p,RDF065p,RDF070p,RDF075p,RDF080p,RDF085p,RDF090p,RDF095p,RDF100p,RDF105p,RDF110p,RDF115p,RDF120p,RDF125p,RDF130p,RDF135p,RDF140p,RDF145p,RDF150p,RDF155p
67,C15H28O2,12.552,12.202999999999999,7.3620000000000001,45.198999999999998,28.097000000000001,12.535,22.855,15.212999999999999,30.861999999999998,5.3920000000000003,8.7400000000000002,22.190000000000001,10.272,27.402000000000001,5.2039999999999997,7.2359999999999998,14.182,8.1099999999999994,16.372,3.278,7.5270000000000001,7.7199999999999998,10.305999999999999,5.3300000000000001,4.4119999999999999,4.1479999999999997,5.6040000000000001,8.6370000000000005,0.71599999999999997,2.6160000000000001,1.0720000000000001,12.487,0.56999999999999995,15.135,2.5049999999999999,1.7290000000000001,3.2879999999999998,1.01,10.763999999999999,1.0249999999999999,1.76,2.282,0.55800000000000005,4.7969999999999997,0.23000000000000001,3.012,1.456,4.3200000000000003,2.327,0.252,2.2309999999999999,0.19700000000000001,2.7599999999999998,0.46000000000000002,0.161,0.63800000000000001,0.156,2.2120000000000002,0.0050000000000000001,0.089999999999999997,3.7549999999999999,11.768000000000001,1.798,16.673999999999999,4.9009999999999998,3.8460000000000001,6.383,2.8490000000000002,11.504,1.5700000000000001,2.7879999999999998,4.3949999999999996,1.919,7.5199999999999996,0.73599999999999999,3.0369999999999999,2.976,3.4550000000000001,4.6550000000000002,0.68000000000000005,2.556,1.0760000000000001,3.9769999999999999,1.2709999999999999,0.72899999999999998,1.248,0.81599999999999995,3.4710000000000001,0.064000000000000001,0.39900000000000002,11.826000000000001,12.489000000000001,7.1689999999999996,43.171999999999997,25.795999999999999,11.711,22.445,15.066000000000001,31.84,5.2800000000000002,8.7390000000000008,21.033999999999999,9.5239999999999991,26.402999999999999,5.085,7.1349999999999998,13.263999999999999,8.8539999999999992,15.16,3.375,7.3899999999999997,6.9500000000000002,9.6649999999999991,4.9100000000000001,4.0,3.8540000000000001,5.0529999999999999,8.1460000000000008,0.63500000000000001,2.3610000000000002,4.7789999999999999,11.718999999999999,2.3069999999999999,18.388999999999999,6.3620000000000001,4.7199999999999998,7.7679999999999998,3.7149999999999999,12.798999999999999,1.8340000000000001,3.2400000000000002,5.6779999999999999,2.5739999999999998,9.1229999999999993,1.0089999999999999,3.3210000000000002,3.7789999999999999,3.5800000000000001,5.6970000000000001,0.86499999999999999,2.9390000000000001,1.5529999999999999,4.5279999999999996,1.633,1.0149999999999999,1.514,1.1679999999999999,3.9900000000000002,0.104,0.56200000000000006
68,C10H16O,7.2960000000000003,8.5350000000000001,5.0110000000000001,28.332999999999998,14.612,21.655999999999999,11.388,10.975,7.1699999999999999,8.3840000000000003,1.841,4.8399999999999999,2.488,0.46899999999999997,0.39500000000000002,0.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,8.5310000000000006,0.32700000000000001,11.869999999999999,3.302,5.4240000000000004,2.2839999999999998,2.2370000000000001,0.60699999999999998,3.1269999999999998,0.076999999999999999,0.71099999999999997,0.071999999999999995,0.032000000000000001,0.0030000000000000001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1840000000000002,8.5310000000000006,1.2410000000000001,13.143000000000001,4.6200000000000001,7.1870000000000003,2.907,3.3799999999999999,1.4379999999999999,2.589,0.32500000000000001,1.1120000000000001,0.37,0.12,0.035999999999999997,0.017000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8760000000000003,8.5340000000000007,4.6520000000000001,27.216999999999999,14.131,21.533999999999999,10.861000000000001,10.211,6.8520000000000003,8.7889999999999997,1.6739999999999999,5.1040000000000001,2.246,0.437,0.35099999999999998,0.16700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7789999999999999,8.5310000000000006,1.619,14.066000000000001,5.2949999999999999,8.3640000000000008,3.5230000000000001,3.9569999999999999,1.8480000000000001,2.8740000000000001,0.44600000000000001,1.3120000000000001,0.52700000000000002,0.156,0.058000000000000003,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,C10H20O,8.9930000000000003,8.3109999999999999,4.4690000000000003,40.948,22.725000000000001,1.827,4.843,2.161,23.045999999999999,0.41499999999999998,2.1469999999999998,20.773,1.5900000000000001,19.148,0.012,3.464,10.074,0.433,9.3469999999999995,0.001,3.532,1.851,0.65700000000000003,0.029999999999999999,0.96799999999999997,0.0,0.0,0.0,0.0,0.0,0.77300000000000002,8.3070000000000004,0.39600000000000002,8.4730000000000008,0.26100000000000001,0.93999999999999995,1.0369999999999999,0.044999999999999998,6.6070000000000002,0.0030000000000000001,0.42799999999999999,1.6359999999999999,0.14000000000000001,4.7400000000000002,0.0,0.35799999999999998,0.54100000000000004,0.26100000000000001,2.367,0.0,0.30199999999999999,0.114,0.38400000000000001,0.001,0.108,0.0,0.0,0.0,0.0,0.0,2.6909999999999998,8.3070000000000004,1.1759999999999999,11.06,2.1000000000000001,0.61099999999999999,1.9199999999999999,0.22600000000000001,8.8130000000000006,0.036999999999999998,0.433,5.7060000000000004,0.20899999999999999,7.0899999999999999,0.001,0.52800000000000002,2.1259999999999999,0.151,3.6190000000000002,0.0,0.50700000000000001,0.435,0.23100000000000001,0.0030000000000000001,0.14799999999999999,0.0,0.0,0.0,0.0,0.0,8.4749999999999996,8.3109999999999999,4.5030000000000001,37.628999999999998,20.492000000000001,2.097,4.6189999999999998,1.931,21.66,0.36799999999999999,2.1880000000000002,19.419,1.4650000000000001,18.039000000000001,0.01,3.528,9.2520000000000007,0.499,8.7889999999999997,0.001,3.5819999999999999,1.712,0.76300000000000001,0.028000000000000001,1.21,0.0,0.0,0.0,0.0,0.0,3.4249999999999998,8.3070000000000004,1.48,12.852,3.3319999999999999,0.64600000000000002,2.2559999999999998,0.34699999999999998,9.9060000000000006,0.059999999999999998,0.52400000000000002,7.3239999999999998,0.29099999999999998,8.1419999999999995,0.002,0.67900000000000005,2.835,0.156,4.157,0.0,0.66500000000000004,0.57099999999999995,0.23999999999999999,0.0040000000000000001,0.16800000000000001,0.0,0.0,0.0,0.0,0.0
70,C10H20O2,9.3620000000000001,8.3930000000000007,4.468,41.753999999999998,22.481000000000002,0.95199999999999996,6.8209999999999997,3.7189999999999999,26.481999999999999,0.22,3.419,21.719000000000001,3.2930000000000001,22.901,0.002,2.9980000000000002,10.464,2.9340000000000002,13.26,0.0030000000000000001,2.6059999999999999,2.177,3.508,2.7330000000000001,0.0040000000000000001,0.155,0.39800000000000002,0.0,0.0,0.0,0.82899999999999996,8.4169999999999998,0.39000000000000001,9.8420000000000005,0.311,0.072999999999999995,1.3280000000000001,0.17299999999999999,9.25,0.002,0.074999999999999997,2.774,0.098000000000000004,7.2190000000000003,0.0,0.069000000000000006,0.80100000000000005,0.095000000000000001,4.5999999999999996,0.0,0.066000000000000003,0.26600000000000001,0.153,1.228,0.0,0.0089999999999999993,0.0030000000000000001,0.0,0.0,0.0,2.6699999999999999,8.3490000000000002,1.3169999999999999,11.573,2.1030000000000002,0.25700000000000001,2.242,0.57799999999999996,10.012,0.02,0.42299999999999999,6.1050000000000004,0.497,8.2739999999999991,0.001,0.36499999999999999,2.1200000000000001,0.46400000000000002,4.7450000000000001,0.001,0.32000000000000001,0.38400000000000001,0.56499999999999995,0.68899999999999995,0.001,0.019,0.035999999999999997,0.0,0.0,0.0,9.0990000000000002,8.4199999999999999,4.2130000000000001,38.872999999999998,20.463000000000001,0.89100000000000001,7.0970000000000004,3.6030000000000002,26.202000000000002,0.19500000000000001,3.0649999999999999,20.766999999999999,2.9750000000000001,22.977,0.002,2.6880000000000002,10.074,2.6549999999999998,13.928000000000001,0.0030000000000000001,2.3380000000000001,2.6379999999999999,3.331,3.4750000000000001,0.0040000000000000001,0.16300000000000001,0.35299999999999998,0.0,0.0,0.0,3.379,8.3450000000000006,1.6779999999999999,13.287000000000001,3.302,0.33100000000000002,2.6139999999999999,0.78500000000000003,11.022,0.032000000000000001,0.626,7.6559999999999997,0.70599999999999996,9.2599999999999998,0.001,0.54200000000000004,2.766,0.65300000000000002,5.234,0.001,0.47299999999999998,0.442,0.77200000000000002,0.68500000000000005,0.002,0.025000000000000001,0.058000000000000003,0.0,0.0,0.0
71,C10H22O,10.239000000000001,8.8339999999999996,5.7809999999999997,44.619999999999997,23.829000000000001,2.036,6.5880000000000001,2.4809999999999999,26.704000000000001,0.26500000000000001,2.7890000000000001,23.965,2.4100000000000001,23.82,0.002,2.758,12.619999999999999,2.1720000000000002,14.769,0.001,2.5779999999999998,3.4390000000000001,2.54,2.1629999999999998,0.002,0.11899999999999999,0.17999999999999999,0.0,0.0,0.0,0.88600000000000001,9.0299999999999994,0.51500000000000001,8.9510000000000005,0.17000000000000001,0.074999999999999997,1.28,0.10299999999999999,7.4619999999999997,0.002,0.071999999999999995,1.883,0.105,5.6749999999999998,0.0,0.076999999999999999,0.61499999999999999,0.104,3.3570000000000002,0.0,0.083000000000000004,0.105,0.107,0.78500000000000003,0.0,0.0040000000000000001,0.001,0.0,0.0,0.0,2.9300000000000002,8.5350000000000001,1.5189999999999999,11.531000000000001,2.133,0.34200000000000003,2.242,0.45500000000000002,9.5199999999999996,0.024,0.36499999999999999,6.4290000000000003,0.45300000000000001,8.0259999999999998,0.0,0.34699999999999998,2.4710000000000001,0.435,4.7140000000000004,0.0,0.32300000000000001,0.50900000000000001,0.46899999999999997,0.48999999999999999,0.001,0.012999999999999999,0.016,0.0,0.0,0.0,9.9190000000000005,9.0310000000000006,5.8380000000000001,40.761000000000003,21.137,1.8480000000000001,6.7649999999999997,2.262,25.545000000000002,0.23499999999999999,2.5070000000000001,22.593,2.2000000000000002,23.018000000000001,0.002,2.4780000000000002,11.577,1.99,14.541,0.001,2.3199999999999998,3.1110000000000002,2.3159999999999998,2.738,0.002,0.11600000000000001,0.159,0.0,0.0,0.0,3.7120000000000002,8.5009999999999994,1.9099999999999999,13.510999999999999,3.4580000000000002,0.47499999999999998,2.617,0.622,10.728,0.039,0.53300000000000003,8.2469999999999999,0.61699999999999999,9.2469999999999999,0.001,0.51000000000000001,3.3300000000000001,0.58599999999999997,5.4640000000000004,0.001,0.47299999999999998,0.72299999999999998,0.64100000000000001,0.499,0.001,0.019,0.025999999999999999,0.0,0.0,0.0
72,C10H12O,5.915,4.3120000000000003,6.5789999999999997,12.109,1.827,5.8959999999999999,10.779,12.631,8.1129999999999995,2.3519999999999999,6.2329999999999997,4.0650000000000004,4.7519999999999998,2.1869999999999998,5.3460000000000001,1.391,0.57699999999999996,0.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.498,4.556,0.52700000000000002,6.7320000000000002,0.050999999999999997,1.7290000000000001,2.3849999999999998,3.5009999999999999,2.0600000000000001,0.36499999999999999,1.246,0.58499999999999996,0.95499999999999996,0.193,0.28499999999999998,0.081000000000000003,0.025999999999999999,0.0070000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.768,3.9489999999999998,1.4650000000000001,7.069,0.23999999999999999,2.2280000000000002,3.9340000000000002,4.6669999999999998,3.1539999999999999,0.44,1.976,1.042,1.4930000000000001,0.53600000000000003,0.91700000000000004,0.31900000000000001,0.11,0.088999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5709999999999997,4.5540000000000003,6.7370000000000001,11.888,1.639,5.6369999999999996,10.222,12.441000000000001,7.6210000000000004,2.1930000000000001,6.1360000000000001,3.734,4.3949999999999996,2.2370000000000001,5.0099999999999998,1.284,0.52700000000000002,0.88400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2519999999999998,3.9060000000000001,1.8560000000000001,7.3979999999999997,0.34899999999999998,2.536,4.6200000000000001,5.2240000000000002,3.6230000000000002,0.55500000000000005,2.302,1.276,1.754,0.67300000000000004,1.2370000000000001,0.42099999999999999,0.14899999999999999,0.14399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,C4H8O2,3.5720000000000001,2.7890000000000001,1.9870000000000001,8.1150000000000002,2.7280000000000002,0.27300000000000002,3.4449999999999998,5.2789999999999999,3.419,0.78100000000000003,1.1539999999999999,0.42299999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317,3.077,0.20999999999999999,3.101,0.14499999999999999,0.060999999999999999,0.57399999999999995,0.377,0.55400000000000005,0.0089999999999999993,0.014,0.0030000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.071,2.3580000000000001,0.443,1.9259999999999999,0.32000000000000001,0.070999999999999994,1.0840000000000001,0.997,1.1000000000000001,0.078,0.11799999999999999,0.037999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3690000000000002,3.0750000000000002,2.1720000000000002,8.8030000000000008,2.8559999999999999,0.33300000000000002,3.3300000000000001,5.4429999999999996,3.1960000000000002,0.69499999999999995,1.0269999999999999,0.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.361,2.3079999999999998,0.54300000000000004,2.0760000000000001,0.42899999999999999,0.074999999999999997,1.3340000000000001,1.278,1.3280000000000001,0.123,0.184,0.060999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,C9H10O2,4.8710000000000004,4.4160000000000004,2.9159999999999999,16.254000000000001,1.6679999999999999,3.1269999999999998,5.3840000000000003,5.2880000000000003,12.919,0.873,2.4929999999999999,2.9119999999999999,2.573,2.391,0.67600000000000005,1.1359999999999999,0.17999999999999999,0.747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42199999999999999,4.7110000000000003,0.28299999999999997,7.1529999999999996,0.19400000000000001,0.89800000000000002,0.80100000000000005,0.36599999999999999,4.0629999999999997,0.048000000000000001,0.57199999999999995,1.286,0.17699999999999999,0.49299999999999999,0.0060000000000000001,0.079000000000000001,0.001,0.0050000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.458,3.98,0.72499999999999998,6.5010000000000003,0.217,1.028,1.4750000000000001,0.93300000000000005,4.3239999999999998,0.123,0.81499999999999995,1.47,0.66000000000000003,0.93799999999999994,0.064000000000000001,0.29499999999999998,0.016,0.067000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5910000000000002,4.7080000000000002,3.0449999999999999,16.640999999999998,1.536,3.198,5.5590000000000002,5.3970000000000002,12.795999999999999,0.79300000000000004,2.7519999999999998,2.7429999999999999,2.3940000000000001,2.27,0.60099999999999998,1.0580000000000001,0.159,0.66300000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.855,3.9289999999999998,0.90300000000000002,6.8710000000000004,0.29499999999999998,1.2010000000000001,1.8009999999999999,1.2070000000000001,4.9429999999999996,0.16900000000000001,0.91300000000000003,1.571,0.85699999999999998,1.1080000000000001,0.10199999999999999,0.38200000000000001,0.025999999999999999,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,C6H12O2,5.3520000000000003,4.617,2.677,17.626999999999999,7.2800000000000002,1.0129999999999999,5.5170000000000003,3.8740000000000001,9.907,0.0030000000000000001,1.837,4.6150000000000002,4.0810000000000004,5.6100000000000003,0.001,2.3839999999999999,0.14899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46700000000000003,4.9050000000000002,0.26700000000000002,5.2160000000000002,0.20300000000000001,0.125,0.92400000000000004,0.38100000000000001,2.194,0.0,0.14099999999999999,0.17199999999999999,0.182,0.64500000000000002,0.0,0.019,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6020000000000001,4.1859999999999999,0.64500000000000002,4.5910000000000002,0.74299999999999999,0.29299999999999998,1.464,0.755,3.0390000000000001,0.0,0.28799999999999998,0.79200000000000004,0.78200000000000003,1.5900000000000001,0.0,0.219,0.012999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0449999999999999,4.9039999999999999,2.8210000000000002,17.376999999999999,6.9790000000000001,1.022,5.9180000000000001,4.407,9.7579999999999991,0.002,1.681,4.1929999999999996,3.7290000000000001,5.2220000000000004,0.001,2.1160000000000001,0.13200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0379999999999998,4.1360000000000001,0.80200000000000005,5.1630000000000003,1.0960000000000001,0.35899999999999999,1.7490000000000001,0.91300000000000003,3.617,0.0,0.38200000000000001,1.0960000000000001,1.0609999999999999,1.986,0.0,0.35299999999999998,0.021999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,C7H12O3,5.3650000000000002,5.694,3.04,14.199999999999999,8.3569999999999993,1.2450000000000001,5.931,3.9169999999999998,10.585000000000001,0.023,2.4689999999999999,3.8119999999999998,3.0,7.806,0.0040000000000000001,2.0430000000000001,3.6030000000000002,2.6669999999999998,0.0030000000000000001,0.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48399999999999999,5.9820000000000002,0.29699999999999999,6.1059999999999999,0.58799999999999997,0.14499999999999999,1.4870000000000001,0.317,3.9399999999999999,0.002,0.21099999999999999,1.0049999999999999,0.16,2.1840000000000002,0.0,0.072999999999999995,0.14399999999999999,0.126,0.0,0.0040000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609,5.2619999999999996,0.754,4.7839999999999998,1.226,0.36399999999999999,1.833,0.73399999999999999,3.613,0.0060000000000000001,0.48299999999999998,0.79400000000000004,0.51400000000000001,2.7200000000000002,0.0,0.22500000000000001,0.64400000000000002,0.52900000000000003,0.0,0.044999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0629999999999997,5.9800000000000004,3.1640000000000001,15.173999999999999,9.0380000000000003,1.2410000000000001,6.3849999999999998,4.1980000000000004,10.891,0.021000000000000001,2.2909999999999999,4.2690000000000001,2.9319999999999999,7.7610000000000001,0.0040000000000000001,1.994,3.2799999999999998,2.4420000000000002,0.0030000000000000001,0.44500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.044,5.2119999999999997,0.93999999999999995,5.048,1.5620000000000001,0.44900000000000001,2.0939999999999999,0.92200000000000004,4.1420000000000003,0.0080000000000000002,0.625,0.89400000000000002,0.68500000000000005,3.1070000000000002,0.001,0.32200000000000001,0.88400000000000001,0.71299999999999997,0.0,0.072999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,C16H32O2,14.249000000000001,13.76,6.4889999999999999,67.075999999999993,35.158000000000001,1.0129999999999999,12.529,5.6349999999999998,51.326000000000001,0.39800000000000002,3.2469999999999999,44.975000000000001,3.7599999999999998,53.633000000000003,0.002,4.1849999999999996,31.248000000000001,2.8740000000000001,47.055999999999997,0.0,3.488,19.085000000000001,3.04,35.738999999999997,0.0,2.9889999999999999,8.5990000000000002,3.1459999999999999,21.658999999999999,0.001,1.2150000000000001,14.044,0.58099999999999996,15.510999999999999,0.40200000000000002,0.125,2.4790000000000001,0.38700000000000001,14.683,0.0030000000000000001,0.191,4.3929999999999998,0.114,12.941000000000001,0.0,0.255,1.645,0.108,10.442,0.0,0.318,0.70099999999999996,0.109,7.7050000000000001,0.0,0.38300000000000001,0.248,0.11,4.9020000000000001,0.0,4.2619999999999996,13.326000000000001,1.768,18.163,3.238,0.29299999999999998,4.298,0.89400000000000002,18.542999999999999,0.035999999999999997,0.52200000000000002,11.958,0.57299999999999995,18.129999999999999,0.0,0.63800000000000001,5.79,0.495,15.217000000000001,0.0,0.629,2.7000000000000002,0.51100000000000001,11.137,0.0,0.64600000000000002,1.0549999999999999,0.52100000000000002,6.5129999999999999,0.0,13.425000000000001,14.047000000000001,6.407,62.381,31.709,1.022,12.582000000000001,5.9630000000000001,49.329999999999998,0.35299999999999998,2.9289999999999998,42.369999999999997,3.3980000000000001,51.546999999999997,0.002,3.762,28.977,2.6120000000000001,45.310000000000002,0.0,3.1499999999999999,17.841999999999999,2.7589999999999999,34.645000000000003,0.0,2.7170000000000001,7.9930000000000003,2.8530000000000002,21.454999999999998,0.001,5.4249999999999998,13.276,2.2349999999999999,20.934999999999999,5.1420000000000003,0.35899999999999999,5.0709999999999997,1.147,20.968,0.058000000000000003,0.71099999999999997,15.257999999999999,0.81100000000000005,20.969000000000001,0.0,0.871,7.8099999999999996,0.68500000000000005,17.780000000000001,0.0,0.81899999999999995,3.794,0.70899999999999996,13.06,0.0,0.80500000000000005,1.5289999999999999,0.72599999999999998,7.5979999999999999,0.0
78,C5H10O2,4.4619999999999997,3.7029999999999998,2.2949999999999999,12.682,4.492,0.83499999999999996,4.8849999999999998,3.4199999999999999,8.5220000000000002,0.0030000000000000001,3.6579999999999999,1.2170000000000001,3.7370000000000001,0.0,0.52700000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39200000000000002,3.9910000000000001,0.23499999999999999,4.1870000000000003,0.183,0.111,0.753,0.33600000000000002,1.016,0.0,0.13200000000000001,0.02,0.17599999999999999,0.0,0.0040000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3360000000000001,3.2719999999999998,0.53300000000000003,3.2330000000000001,0.49299999999999999,0.24199999999999999,1.226,0.65500000000000003,2.5259999999999998,0.0,0.437,0.13900000000000001,0.73999999999999999,0.0,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2069999999999999,3.9900000000000002,2.4630000000000001,12.877000000000001,4.5060000000000002,0.85699999999999998,5.298,3.9049999999999998,7.9630000000000001,0.002,3.2610000000000001,1.0880000000000001,3.4199999999999999,0.0,0.46800000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,3.222,0.65900000000000003,3.5859999999999999,0.69199999999999995,0.29399999999999998,1.4710000000000001,0.79100000000000004,3.1419999999999999,0.0,0.63800000000000001,0.21099999999999999,0.998,0.0,0.075999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,C7H12O2,5.431,4.7729999999999997,3.8540000000000001,13.23,5.0410000000000004,3.3759999999999999,6.7569999999999997,5.2380000000000004,11.582000000000001,1.1499999999999999,2.8239999999999998,4.8890000000000002,3.7269999999999999,3.823,0.032000000000000001,1.3879999999999999,0.59499999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46899999999999997,5.0659999999999998,0.28699999999999998,5.6529999999999996,0.71299999999999997,0.40400000000000003,0.79500000000000004,0.54100000000000004,1.919,0.012999999999999999,0.73399999999999999,0.188,0.13800000000000001,0.25900000000000001,0.0030000000000000001,0.01,0.0040000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.625,4.3330000000000002,0.80300000000000005,5.1020000000000003,0.98899999999999999,0.71699999999999997,1.6759999999999999,1.141,3.2690000000000001,0.115,1.042,0.85499999999999998,0.63700000000000001,0.875,0.0089999999999999993,0.125,0.052999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1180000000000003,5.0650000000000004,3.8759999999999999,13.676,4.7249999999999996,3.23,6.8310000000000004,5.5759999999999996,11.167999999999999,1.024,2.6320000000000001,4.4459999999999997,3.3849999999999998,3.524,0.029999999999999999,1.2310000000000001,0.52800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0680000000000001,4.282,1.032,5.4370000000000003,1.2629999999999999,0.91500000000000004,2.0859999999999999,1.3999999999999999,3.9620000000000002,0.18099999999999999,1.1890000000000001,1.179,0.88300000000000001,1.1459999999999999,0.012,0.20200000000000001,0.085999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
